Code,Plot,Tree,TrHist,Species,DBH,DBHcm,PlotSize,Year,BasalArea,Equation
2261_2001,131,71,10,371,20.2,51.308,SAW,2001,2067.56919770943,2
2262_2001,131,352,10,318,15.5,39.37,SAW,2001,1217.3647185317382,1
2264_2001,131,355,14,316,11.4,28.956000000000003,SAW,2001,658.5170398351082,5
2265_2001,131,357,10,316,6.9,17.526,POLE,2001,241.24343079831866,5
2266_2001,131,361,10,316,7.7,19.558,POLE,2001,300.4268643569064,5
2267_2001,131,366,10,531,7.5,19.05,POLE,2001,285.0229569923425,3
2268_2001,131,460,10,531,5.1,12.953999999999999,POLE,2001,131.79461531325913,3
2269_2001,131,461,10,531,7.1,18.034,POLE,2001,255.4312402130486,3
2270_2001,131,462,10,531,6.5,16.51,POLE,2001,214.08390991869285,3
2271_2001,131,463,10,316,14.1,35.814,SAW,2001,1007.3851391937352,5
2272_2001,131,464,10,318,13.3,33.782000000000004,SAW,2001,896.314859775564,1
2273_2001,131,507,31,531,5.2,13.208,POLE,2001,137.0137023479634,3
2274_2001,131,508,31,531,5.2,13.208,POLE,2001,137.0137023479634,3
2275_2001,131,509,30,316,11.4,28.956000000000003,SAW,2001,658.5170398351082,5
2276_2001,131,511,30,371,11.1,28.194,SAW,2001,624.3142849960269,2
2277_2001,132,1,10,531,13.3,33.782000000000004,SAW,2001,896.314859775564,3
2278_2001,132,8,10,318,23.6,59.944,SAW,2001,2822.1579755814237,1
2279_2001,132,97,10,318,24.5,62.230000000000004,SAW,2001,3041.511643282731,1
228_2001,12,419,10,541,14.3,36.322,SAW,2001,1036.1661240064732,7
2280_2001,132,99,10,531,17,43.18,SAW,2001,1464.3846145917685,3
2281_2001,132,204,10,531,13,33.02,SAW,2001,856.3356396747714,3
2282_2001,132,271,10,531,7.2,18.288,POLE,2001,262.67715716414284,3
2283_2001,132,303,10,318,14.8,37.592000000000006,SAW,2001,1109.8920622151595,1
2286_2001,132,314,10,531,13.9,35.306000000000004,SAW,2001,979.0095203642757,3
2287_2001,132,385,10,531,6.7,17.018,POLE,2001,227.46098736686673,3
2289_2001,132,387,10,531,7.8,19.812,POLE,2001,308.28083028291763,3
229_2001,12,537,36,316,6.1,15.494,POLE,2001,188.5458529721789,5
2290_2001,132,388,10,531,6.8,17.272,POLE,2001,234.3015383346829,3
2291_2001,132,389,10,531,7.3,18.541999999999998,POLE,2001,270.0244156110565,3
2292_2001,132,390,10,531,8.9,22.606,POLE,2001,401.36299419312803,3
2293_2001,132,391,10,531,10.4,26.416,POLE,2001,548.0548093918536,3
2294_2001,132,439,10,531,12.8,32.512,SAW,2001,830.1895337533404,3
2295_2001,132,440,10,541,18.7,47.498,SAW,2001,1771.9053836560397,7
2296_2001,132,441,10,531,6.8,17.272,POLE,2001,234.3015383346829,3
2297_2001,132,442,10,531,8,20.32,POLE,2001,324.2927866223985,3
2298_2001,132,443,10,531,7,17.78,POLE,2001,248.28666475777393,3
2299_2001,132,444,10,531,6.6,16.764,POLE,2001,220.72177789486997,3
23_2001,2,5,10,318,6.8,17.272,POLE,2001,234.3015383346829,1
2300_2001,132,445,10,531,8.9,22.606,POLE,2001,401.36299419312803,3
2301_2001,132,446,10,531,9.6,24.384,POLE,2001,466.98161273625396,3
2302_2001,132,447,10,531,8.5,21.59,POLE,2001,366.0961536479421,3
2303_2001,132,512,31,531,4.9,12.446000000000002,POLE,2001,121.66046573130923,3
2304_2001,132,590,30,531,11.3,28.702,SAW,2001,647.014780059595,3
2307_2001,133,21,14,316,11.6,29.464,SAW,2001,681.8255838735929,5
2308_2001,133,22,10,531,7.6,19.304,POLE,2001,292.6742399267146,3
2309_2001,133,23,10,531,7.7,19.558,POLE,2001,300.4268643569064,3
2311_2001,133,25,10,318,8.8,22.352000000000004,POLE,2001,392.39427181310236,1
2312_2001,133,26,10,531,8.3,21.082,POLE,2001,349.0707823502662,3
2313_2001,133,27,10,531,15.5,39.37,SAW,2001,1217.3647185317382,3
2315_2001,133,29,10,531,15.6,39.624,SAW,2001,1233.1233211316705,3
2316_2001,133,65,10,318,22.4,56.895999999999994,SAW,2001,2542.4554471196043,1
2317_2001,133,68,10,316,14,35.56,SAW,2001,993.1466590310957,5
2318_2001,133,69,14,318,12,30.48,SAW,2001,729.6587699003967,1
2321_2001,133,407,10,531,6.5,16.51,POLE,2001,214.08390991869285,3
2322_2001,133,408,10,531,6.5,16.51,POLE,2001,214.08390991869285,3
2323_2001,133,409,10,531,5.8,14.732,POLE,2001,170.45639596839823,3
2324_2001,133,501,31,531,6,15.24,POLE,2001,182.41469247509917,3
2325_2001,133,502,31,531,4.8,12.192,POLE,2001,116.74540318406349,3
2326_2001,133,503,31,531,5.2,13.208,POLE,2001,137.0137023479634,3
2327_2001,133,504,31,531,5.1,12.953999999999999,POLE,2001,131.79461531325913,3
2328_2001,133,505,31,531,5.3,13.462,POLE,2001,142.3341308784871,3
2329_2001,133,506,31,531,5.7,14.478000000000002,POLE,2001,164.62925995877706,3
2330_2001,133,507,31,531,4.7,11.938,POLE,2001,111.93168213263726,3
2331_2001,133,511,30,318,11.4,28.956000000000003,SAW,2001,658.5170398351082,1
2332_2001,133,512,30,316,11.7,29.718,SAW,2001,693.6318681365647,5
2333_2001,134,35,10,318,19.2,48.768,SAW,2001,1867.9264509450159,1
2334_2001,134,37,10,318,17.8,45.212,SAW,2001,1605.4519767725121,1
2335_2001,134,39,10,318,17.2,43.687999999999995,SAW,2001,1499.043406162037,1
2336_2001,134,44,10,371,17.2,43.687999999999995,SAW,2001,1499.043406162037,2
2338_2001,134,50,10,371,17.2,43.687999999999995,SAW,2001,1499.043406162037,2
2339_2001,134,66,10,371,15.3,38.862,SAW,2001,1186.1515378193326,2
234_2001,14,62,14,531,11,27.94,SAW,2001,613.1160497079724,3
2340_2001,134,422,10,316,14.2,36.068,SAW,2001,1021.7249608521944,5
2341_2001,134,424,10,318,6.9,17.526,POLE,2001,241.24343079831866,1
2342_2001,134,513,31,762,5.1,12.953999999999999,POLE,2001,131.79461531325913,2
2343_2001,134,514,31,371,4.7,11.938,POLE,2001,111.93168213263726,2
2344_2001,134,515,30,371,11.1,28.194,SAW,2001,624.3142849960269,2
2345_2001,134,516,30,318,10.9,27.686,SAW,2001,602.0191559157371,1
2346_2001,134,517,30,531,10.9,27.686,SAW,2001,602.0191559157371,3
2347_2001,135,3,10,316,13.3,33.782000000000004,SAW,2001,896.314859775564,5
2348_2001,135,4,10,316,12.7,32.257999999999996,SAW,2001,817.2684930363539,5
2349_2001,135,5,10,371,9.7,24.637999999999998,POLE,2001,476.76106708283555,2
235_2001,14,63,10,531,7.1,18.034,POLE,2001,255.4312402130486,3
2350_2001,135,6,10,316,8.1,20.573999999999998,POLE,2001,332.4507770358682,5
2351_2001,135,10,10,531,10,25.4,POLE,2001,506.7074790974977,3
2352_2001,135,12,10,371,14.5,36.83,SAW,2001,1065.3524748024888,2
2354_2001,135,16,10,371,13,33.02,SAW,2001,856.3356396747714,2
2355_2001,135,17,10,316,14.7,37.338,SAW,2001,1094.944191581783,5
2356_2001,135,18,10,316,15.2,38.608,SAW,2001,1170.6969597068585,5
2358_2001,135,20,10,316,18.1,45.974000000000004,SAW,2001,1660.0243722713126,5
2359_2001,135,260,10,316,12.2,30.988,SAW,2001,754.1834118887156,5
236_2001,14,65,10,371,8.3,21.082,POLE,2001,349.0707823502662,2
2360_2001,135,396,10,316,14.6,37.083999999999996,SAW,2001,1080.097662444226,5
2361_2001,135,397,10,371,13.1,33.274,SAW,2001,869.560704879216,2
2362_2001,135,402,10,316,11.9,30.226000000000003,SAW,2001,717.5484611499667,5
2363_2001,135,403,10,316,11.2,28.447999999999997,SAW,2001,635.6138617799011,5
2364_2001,135,404,10,371,12.2,30.988,SAW,2001,754.1834118887156,2
2365_2001,135,501,31,371,6.5,16.51,POLE,2001,214.08390991869285,2
2366_2001,135,502,31,531,4.9,12.446000000000002,POLE,2001,121.66046573130923,3
2367_2001,135,503,31,531,4.6,11.684,POLE,2001,107.2193025770305,3
2368_2001,135,504,30,371,11,27.94,SAW,2001,613.1160497079724,2
2369_2001,135,505,30,316,10.9,27.686,SAW,2001,602.0191559157371,5
237_2001,14,67,10,371,12.3,31.242,SAW,2001,766.5977451266044,2
2370_2001,135,506,30,531,11.2,28.447999999999997,SAW,2001,635.6138617799011,3
2371_2001,135,507,30,531,11.2,28.447999999999997,SAW,2001,635.6138617799011,3
2372_2001,136,58,10,371,8.2,20.828,POLE,2001,340.71010894515746,2
2373_2001,136,61,10,316,21.2,53.848,SAW,2001,2277.3460940557934,5
2376_2001,136,65,10,371,18.6,47.24400000000001,SAW,2001,1753.0051946857038,2
2377_2001,136,69,10,316,15.2,38.608,SAW,2001,1170.6969597068585,5
2378_2001,136,74,10,316,20.5,52.07,SAW,2001,2129.4381809072343,5
2379_2001,136,75,10,316,16.4,41.656,SAW,2001,1362.8404357806298,5
238_2001,14,68,10,371,9.4,23.876,POLE,2001,447.72672853054905,2
2380_2001,136,76,10,316,12,30.48,SAW,2001,729.6587699003967,5
2381_2001,136,77,10,316,15,38.1,SAW,2001,1140.09182796937,5
2382_2001,136,78,10,316,12.9,32.766,SAW,2001,843.2119159661459,5
2383_2001,136,80,10,316,16.2,41.147999999999996,SAW,2001,1329.8031081434729,5
2384_2001,136,81,10,371,15.3,38.862,SAW,2001,1186.1515378193326,2
2385_2001,136,82,10,371,11.5,29.21,SAW,2001,670.1206411064408,2
2386_2001,136,83,10,371,13.2,33.528,SAW,2001,882.8871115794799,2
2387_2001,136,261,10,316,13,33.02,SAW,2001,856.3356396747714,5
2388_2001,136,264,10,316,12.6,32.004,SAW,2001,804.4487938151873,5
2389_2001,136,382,10,316,11.6,29.464,SAW,2001,681.8255838735929,5
239_2001,14,69,10,371,7.5,19.05,POLE,2001,285.0229569923425,2
2390_2001,136,508,31,531,4.9,12.446000000000002,POLE,2001,121.66046573130923,3
2391_2001,136,509,31,371,5.2,13.208,POLE,2001,137.0137023479634,2
2392_2001,136,510,30,316,11.6,29.464,SAW,2001,681.8255838735929,5
2393_2001,136,511,30,316,11.3,28.702,SAW,2001,647.014780059595,5
2394_2001,136,512,30,531,10.9,27.686,SAW,2001,602.0191559157371,3
2395_2001,136,513,30,531,10.7,27.177999999999997,SAW,2001,580.129392818725,3
2396_2001,137,62,10,371,16.6,42.164,SAW,2001,1396.2831294010648,2
2397_2001,137,67,10,371,12.4,31.496000000000002,SAW,2001,779.1134198603127,2
2398_2001,137,71,10,318,19.8,50.292,SAW,2001,1986.4960010538302,1
2399_2001,137,73,10,316,16.6,42.164,SAW,2001,1396.2831294010648,5
24_2001,2,10,10,371,15.3,38.862,SAW,2001,1186.1515378193326,2
240_2001,14,74,10,371,7.7,19.558,POLE,2001,300.4268643569064,2
2400_2001,137,74,10,316,14.7,37.338,SAW,2001,1094.944191581783,5
2401_2001,137,77,10,531,15.5,39.37,SAW,2001,1217.3647185317382,3
2402_2001,137,78,10,371,15.9,40.386,SAW,2001,1281.0071779063842,2
2403_2001,137,81,10,371,17.5,44.45,SAW,2001,1551.791654736087,2
2404_2001,137,560,30,318,10.7,27.177999999999997,SAW,2001,580.129392818725,1
2405_2001,138,88,14,531,11.6,29.464,SAW,2001,681.8255838735929,3
2406_2001,138,96,10,318,24.8,62.992000000000004,SAW,2001,3116.4536794412506,1
2407_2001,138,262,10,531,8.7,22.098,POLE,2001,383.526890928896,3
2408_2001,138,263,14,371,10.8,27.432000000000002,SAW,2001,591.0236036193214,2
2409_2001,138,375,10,531,9,22.86,POLE,2001,410.4330580689732,3
241_2001,14,78,10,371,9.2,23.368,POLE,2001,428.877210308122,2
2411_2001,138,378,10,531,7.4,18.796000000000003,POLE,2001,277.4730155537899,3
2413_2001,138,383,10,531,8.5,21.59,POLE,2001,366.0961536479421,3
2414_2001,138,384,10,531,15.9,40.386,SAW,2001,1281.0071779063842,3
2415_2001,138,444,10,541,13.6,34.544,SAW,2001,937.2061533387316,7
2416_2001,138,445,10,531,11.6,29.464,SAW,2001,681.8255838735929,3
2417_2001,138,446,10,531,11.7,29.718,SAW,2001,693.6318681365647,3
2418_2001,138,447,10,371,6.8,17.272,POLE,2001,234.3015383346829,2
2419_2001,138,448,10,531,6.7,17.018,POLE,2001,227.46098736686673,3
242_2001,14,79,10,371,10.5,26.67,POLE,2001,558.6449957049914,2
2421_2001,138,557,30,316,12.2,30.988,SAW,2001,754.1834118887156,5
2422_2001,138,558,30,531,11.6,29.464,SAW,2001,681.8255838735929,3
2423_2001,138,559,30,318,10.8,27.432000000000002,SAW,2001,591.0236036193214,1
2424_2001,138,594,30,531,11.7,29.718,SAW,2001,693.6318681365647,3
2425_2001,139,3,10,316,14.7,37.338,SAW,2001,1094.944191581783,5
2426_2001,139,4,10,316,16.3,41.402,SAW,2001,1346.2711012141417,5
2427_2001,139,6,10,97,9.5,24.13,POLE,2001,457.3034998854917,6
2428_2001,139,7,14,97,10.6,26.924,SAW,2001,569.3365235139484,6
2429_2001,139,9,14,371,11,27.94,SAW,2001,613.1160497079724,2
243_2001,14,81,10,318,14.4,36.576,SAW,2001,1050.7086286565714,1
2430_2001,139,10,10,318,20.7,52.577999999999996,SAW,2001,2171.190877184868,1
2431_2001,139,11,10,316,15.3,38.862,SAW,2001,1186.1515378193326,5
2432_2001,139,12,10,316,23,58.42,SAW,2001,2680.482564425763,5
2433_2001,139,13,10,261,19.3,49.022000000000006,SAW,2001,1887.4346888902696,4
2434_2001,139,16,10,371,23.6,59.944,SAW,2001,2822.1579755814237,2
2436_2001,139,20,10,316,15.9,40.386,SAW,2001,1281.0071779063842,5
2437_2001,139,21,10,316,16.1,40.894000000000005,SAW,2001,1313.4364565686242,5
2438_2001,139,94,10,371,8.5,21.59,POLE,2001,366.0961536479421,2
2439_2001,139,264,10,316,14.4,36.576,SAW,2001,1050.7086286565714,5
244_2001,14,332,10,318,14.2,36.068,SAW,2001,1021.7249608521944,1
2440_2001,139,367,10,316,13.1,33.274,SAW,2001,869.560704879216,5
2441_2001,139,401,10,316,13.8,35.052,SAW,2001,964.9737231932746,5
2442_2001,139,402,10,531,5.9,14.986,POLE,2001,176.38487347383898,3
2443_2001,139,403,10,531,5.2,13.208,POLE,2001,137.0137023479634,3
2444_2001,139,548,30,261,11.1,28.194,SAW,2001,624.3142849960269,4
2445_2001,140,59,14,531,11.5,29.21,SAW,2001,670.1206411064408,3
2446_2001,140,60,10,531,12.9,32.766,SAW,2001,843.2119159661459,3
2448_2001,140,63,10,318,23.5,59.69,SAW,2001,2798.2920533159313,1
2449_2001,140,64,10,541,19.9,50.546,SAW,2001,2006.6122879740005,7
245_2001,14,453,10,531,8.7,22.098,POLE,2001,383.526890928896,3
2450_2001,140,65,10,531,13.9,35.306000000000004,SAW,2001,979.0095203642757,3
2452_2001,140,69,10,318,19.4,49.275999999999996,SAW,2001,1907.0442683313422,1
2453_2001,140,70,10,531,17.7,44.958,SAW,2001,1587.4638612645506,3
2454_2001,140,71,10,531,17.2,43.687999999999995,SAW,2001,1499.043406162037,3
2456_2001,140,73,10,318,15.3,38.862,SAW,2001,1186.1515378193326,1
2458_2001,140,267,10,531,15.7,39.878,SAW,2001,1248.9832652274222,3
246_2001,14,480,10,318,12.3,31.242,SAW,2001,766.5977451266044,1
2461_2001,140,329,10,531,7.5,19.05,POLE,2001,285.0229569923425,3
2462_2001,140,330,10,318,14.9,37.846000000000004,SAW,2001,1124.941274344355,1
2463_2001,140,404,10,371,12.8,32.512,SAW,2001,830.1895337533404,2
2464_2001,140,405,10,531,6.2,15.748000000000001,POLE,2001,194.77835496507817,3
2466_2001,140,549,31,531,5.7,14.478000000000002,POLE,2001,164.62925995877706,3
2467_2001,140,550,31,531,4.6,11.684,POLE,2001,107.2193025770305,3
2468_2001,141,421,10,531,8.9,22.606,POLE,2001,401.36299419312803,3
2469_2001,141,422,10,531,7.8,19.812,POLE,2001,308.28083028291763,3
247_2001,14,481,10,318,14,35.56,SAW,2001,993.1466590310957,1
2470_2001,141,423,10,531,8.7,22.098,POLE,2001,383.526890928896,3
2471_2001,141,424,10,531,7.7,19.558,POLE,2001,300.4268643569064,3
2472_2001,141,425,10,531,9.1,23.114,POLE,2001,419.6044634406379,3
2473_2001,141,426,10,531,12,30.48,SAW,2001,729.6587699003967,3
2474_2001,141,488,10,531,14.1,35.814,SAW,2001,1007.3851391937352,3
2475_2001,141,543,31,371,7.2,18.288,POLE,2001,262.67715716414284,2
2476_2001,141,544,31,371,5.6,14.223999999999998,POLE,2001,158.90346544497527,2
2477_2001,141,545,30,531,12.5,31.75,SAW,2001,791.7304360898402,3
2478_2001,141,546,30,541,12,30.48,SAW,2001,729.6587699003967,7
2479_2001,142,434,10,541,8.6,21.843999999999998,POLE,2001,374.76085154050924,7
248_2001,14,482,10,371,15.7,39.878,SAW,2001,1248.9832652274222,2
2480_2001,142,435,10,371,6.6,16.764,POLE,2001,220.72177789486997,2
2481_2001,142,436,10,531,6.8,17.272,POLE,2001,234.3015383346829,3
2482_2001,142,437,10,371,7,17.78,POLE,2001,248.28666475777393,2
2483_2001,142,538,31,318,4.9,12.446000000000002,POLE,2001,121.66046573130923,1
2484_2001,142,543,31,371,5.7,14.478000000000002,POLE,2001,164.62925995877706,2
2485_2001,142,544,31,371,5,12.7,POLE,2001,126.67686977437442,2
2486_2001,142,545,31,371,5,12.7,POLE,2001,126.67686977437442,2
2487_2001,142,546,31,371,5,12.7,POLE,2001,126.67686977437442,2
2488_2001,142,547,30,531,11.2,28.447999999999997,SAW,2001,635.6138617799011,3
2489_2001,142,548,30,531,11.4,28.956000000000003,SAW,2001,658.5170398351082,3
249_2001,14,483,10,371,13.5,34.29,SAW,2001,923.4743806551895,2
2490_2001,143,246,10,97,6.4,16.256,POLE,2001,207.5473834383351,6
2491_2001,143,304,10,531,8.1,20.573999999999998,POLE,2001,332.4507770358682,3
2492_2001,143,305,10,531,9.7,24.637999999999998,POLE,2001,476.76106708283555,3
2493_2001,143,422,10,531,7.8,19.812,POLE,2001,308.28083028291763,3
2494_2001,143,425,10,531,5.7,14.478000000000002,POLE,2001,164.62925995877706,3
2495_2001,143,426,10,531,4.7,11.938,POLE,2001,111.93168213263726,3
2496_2001,143,427,10,371,16.5,41.910000000000004,SAW,2001,1379.511111842938,2
2497_2001,143,428,10,531,10.2,25.907999999999998,POLE,2001,527.1784612530365,3
2498_2001,143,429,10,531,8.9,22.606,POLE,2001,401.36299419312803,3
2499_2001,143,431,10,97,8.8,22.352000000000004,POLE,2001,392.39427181310236,6
25_2001,2,11,10,371,16.4,41.656,SAW,2001,1362.8404357806298,2
250_2001,14,484,10,371,5,12.7,POLE,2001,126.67686977437442,2
2500_2001,143,432,10,531,12.7,32.257999999999996,SAW,2001,817.2684930363539,3
2501_2001,143,433,10,371,14.7,37.338,SAW,2001,1094.944191581783,2
2502_2001,143,509,31,318,6.3,16.002,POLE,2001,201.11219845379682,1
2503_2001,143,510,31,531,7.5,19.05,POLE,2001,285.0229569923425,3
2504_2001,143,530,38,999,5.4,13.716000000000001,POLE,2001,147.75590090483036,4
2505_2001,143,535,31,531,4.8,12.192,POLE,2001,116.74540318406349,3
2506_2001,143,538,31,531,4.7,11.938,POLE,2001,111.93168213263726,3
2507_2001,143,539,30,318,11.8,29.972,SAW,2001,705.5394938953559,1
2508_2001,143,540,30,531,12.3,31.242,SAW,2001,766.5977451266044,3
2509_2001,143,541,30,318,12.5,31.75,SAW,2001,791.7304360898402,1
251_2001,14,485,14,371,10.6,26.924,SAW,2001,569.3365235139484,2
2510_2001,143,542,30,531,12.4,31.496000000000002,SAW,2001,779.1134198603127,3
2511_2001,144,356,10,531,8.9,22.606,POLE,2001,401.36299419312803,3
2512_2001,144,457,10,318,8.5,21.59,POLE,2001,366.0961536479421,1
2513_2001,144,458,10,318,7.2,18.288,POLE,2001,262.67715716414284,1
2514_2001,144,459,10,318,7.3,18.541999999999998,POLE,2001,270.0244156110565,1
2515_2001,144,460,10,318,10.4,26.416,POLE,2001,548.0548093918536,1
2516_2001,144,549,31,318,6.5,16.51,POLE,2001,214.08390991869285,1
2517_2001,144,550,31,531,6,15.24,POLE,2001,182.41469247509917,3
2518_2001,144,551,30,318,12.5,31.75,SAW,2001,791.7304360898402,1
2519_2001,144,552,30,318,12,30.48,SAW,2001,729.6587699003967,1
252_2001,14,562,31,318,5.1,12.953999999999999,POLE,2001,131.79461531325913,1
2520_2001,144,553,30,318,12.6,32.004,SAW,2001,804.4487938151873,1
2521_2001,144,554,30,318,13.4,34.036,SAW,2001,909.8439494674669,1
2522_2001,145,75,14,531,11,27.94,SAW,2001,613.1160497079724,3
2523_2001,145,415,10,531,8.5,21.59,POLE,2001,366.0961536479421,3
2524_2001,145,416,10,318,6.3,16.002,POLE,2001,201.11219845379682,1
2525_2001,145,460,11,318,15.3,38.862,SAW,2001,1186.1515378193326,1
2526_2001,145,555,31,371,5.7,14.478000000000002,POLE,2001,164.62925995877706,2
2527_2001,145,556,31,318,6.3,16.002,POLE,2001,201.11219845379682,1
2528_2001,145,557,31,531,5.2,13.208,POLE,2001,137.0137023479634,3
2529_2001,145,558,31,762,8.6,21.843999999999998,POLE,2001,374.76085154050924,2
253_2001,14,563,30,371,10.7,27.177999999999997,SAW,2001,580.129392818725,2
2530_2001,145,559,30,531,12.2,30.988,SAW,2001,754.1834118887156,3
2531_2001,145,561,30,531,11.9,30.226000000000003,SAW,2001,717.5484611499667,3
2532_2001,146,59,10,371,9.8,24.892000000000003,POLE,2001,486.6418629252369,2
2533_2001,146,61,14,531,11.1,28.194,SAW,2001,624.3142849960269,3
2534_2001,146,417,10,531,6.3,16.002,POLE,2001,201.11219845379682,3
2535_2001,146,418,10,531,6.1,15.494,POLE,2001,188.5458529721789,3
2536_2001,146,419,10,531,8.3,21.082,POLE,2001,349.0707823502662,3
2537_2001,146,420,10,531,7.3,18.541999999999998,POLE,2001,270.0244156110565,3
2538_2001,146,421,10,531,6.9,17.526,POLE,2001,241.24343079831866,3
2539_2001,146,422,10,531,7,17.78,POLE,2001,248.28666475777393,3
254_2001,14,564,30,371,10.7,27.177999999999997,SAW,2001,580.129392818725,2
2540_2001,146,424,10,531,9.1,23.114,POLE,2001,419.6044634406379,3
2541_2001,146,547,31,531,4.8,12.192,POLE,2001,116.74540318406349,3
2542_2001,146,548,31,762,7,17.78,POLE,2001,248.28666475777393,2
2543_2001,146,549,30,371,13.3,33.782000000000004,SAW,2001,896.314859775564,2
2545_2001,147,41,10,318,23.1,58.67400000000001,SAW,2001,2703.841779212158,1
2546_2001,147,42,10,531,8.3,21.082,POLE,2001,349.0707823502662,3
2549_2001,147,45,10,318,30.8,78.232,SAW,2001,4806.829829710502,1
255_2001,14,565,30,531,11.2,28.447999999999997,SAW,2001,635.6138617799011,3
2553_2001,147,50,10,531,15,38.1,SAW,2001,1140.09182796937,3
2554_2001,147,51,10,318,25.6,65.024,SAW,2001,3320.7581350133614,1
2555_2001,147,52,10,318,28.9,73.40599999999999,SAW,2001,4232.07153617021,1
2556_2001,147,53,10,318,17.9,45.465999999999994,SAW,2001,1623.541433776292,1
2557_2001,147,56,10,531,16.8,42.672000000000004,SAW,2001,1430.131189004778,3
2558_2001,147,57,10,318,22.9,58.166,SAW,2001,2657.224691135187,1
2559_2001,147,58,10,318,34.4,87.37599999999999,SAW,2001,5996.173624648148,1
256_2001,14,566,30,318,10.8,27.432000000000002,SAW,2001,591.0236036193214,1
2560_2001,147,265,10,531,9.1,23.114,POLE,2001,419.6044634406379,3
2561_2001,147,407,10,531,12.4,31.496000000000002,SAW,2001,779.1134198603127,3
2562_2001,147,408,10,531,6.4,16.256,POLE,2001,207.5473834383351,3
2563_2001,147,445,10,531,5.7,14.478000000000002,POLE,2001,164.62925995877706,3
2564_2001,147,593,30,531,11.8,29.972,SAW,2001,705.5394938953559,3
2565_2001,148,25,10,318,25.6,65.024,SAW,2001,3320.7581350133614,1
2566_2001,148,26,10,531,8,20.32,POLE,2001,324.2927866223985,3
2567_2001,148,28,10,318,25.7,65.278,SAW,2001,3346.752228691064,1
2568_2001,148,29,10,531,9.1,23.114,POLE,2001,419.6044634406379,3
2569_2001,148,30,10,531,6,15.24,POLE,2001,182.41469247509917,3
257_2001,14,567,30,531,11.3,28.702,SAW,2001,647.014780059595,3
2570_2001,148,31,10,318,12.1,30.733999999999998,SAW,2001,741.8704201466463,1
2571_2001,148,32,14,531,10.6,26.924,SAW,2001,569.3365235139484,3
2572_2001,148,33,10,531,8.1,20.573999999999998,POLE,2001,332.4507770358682,3
2573_2001,148,36,10,318,19.2,48.768,SAW,2001,1867.9264509450159,1
2574_2001,148,38,10,318,20.9,53.086,SAW,2001,2213.3489394457797,1
2575_2001,148,40,10,318,17.6,44.70400000000001,SAW,2001,1569.5770872524095,1
2576_2001,148,41,10,318,17.7,44.958,SAW,2001,1587.4638612645506,1
2577_2001,148,266,10,531,8.7,22.098,POLE,2001,383.526890928896,3
2578_2001,148,325,10,541,14.3,36.322,SAW,2001,1036.1661240064732,7
2579_2001,148,376,10,531,5.5,13.97,POLE,2001,153.2790124269931,3
258_2001,14,568,30,371,10.6,26.924,SAW,2001,569.3365235139484,2
2580_2001,148,378,10,531,11.7,29.718,SAW,2001,693.6318681365647,3
2581_2001,148,409,10,531,14,35.56,SAW,2001,993.1466590310957,3
2582_2001,148,410,10,531,4.7,11.938,POLE,2001,111.93168213263726,3
2583_2001,148,411,10,531,4.9,12.446000000000002,POLE,2001,121.66046573130923,3
2584_2001,148,412,10,531,4.9,12.446000000000002,POLE,2001,121.66046573130923,3
2585_2001,148,413,10,531,5.6,14.223999999999998,POLE,2001,158.90346544497527,3
2587_2001,148,506,31,531,4.6,11.684,POLE,2001,107.2193025770305,3
2588_2001,148,507,30,541,10.9,27.686,SAW,2001,602.0191559157371,7
2589_2001,148,508,30,541,11.1,28.194,SAW,2001,624.3142849960269,7
259_2001,15,67,10,318,15.5,39.37,SAW,2001,1217.3647185317382,1
2590_2001,148,509,30,531,11.5,29.21,SAW,2001,670.1206411064408,3
2591_2001,148,510,38,531,11.2,28.447999999999997,SAW,2001,635.6138617799011,3
2592_2001,148,511,30,318,11.3,28.702,SAW,2001,647.014780059595,1
2593_2001,149,3,10,371,16,40.64,SAW,2001,1297.171146489594,2
2595_2001,149,85,10,318,15.2,38.608,SAW,2001,1170.6969597068585,1
2596_2001,149,87,10,531,10.5,26.67,POLE,2001,558.6449957049914,3
2597_2001,149,88,10,371,20.3,51.562000000000005,SAW,2001,2088.0908506128785,2
2598_2001,149,91,10,318,9.1,23.114,POLE,2001,419.6044634406379,1
2599_2001,149,94,10,371,17.9,45.465999999999994,SAW,2001,1623.541433776292,2
26_2001,2,12,10,318,19.1,48.514,SAW,2001,1848.5195544955816,1
260_2001,15,68,10,318,5.4,13.716000000000001,POLE,2001,147.75590090483036,1
2601_2001,149,96,10,762,17.3,43.942,SAW,2001,1516.524814190901,2
2603_2001,149,98,10,316,21.1,53.594,SAW,2001,2255.9123676899694,5
2604_2001,149,292,10,318,14.1,35.814,SAW,2001,1007.3851391937352,1
2605_2001,149,367,10,531,12.3,31.242,SAW,2001,766.5977451266044,3
2606_2001,149,368,10,371,13.2,33.528,SAW,2001,882.8871115794799,2
2607_2001,149,369,10,318,11.6,29.464,SAW,2001,681.8255838735929,1
2608_2001,149,442,10,316,13.1,33.274,SAW,2001,869.560704879216,5
2609_2001,149,443,10,371,13.8,35.052,SAW,2001,964.9737231932746,2
261_2001,15,69,10,318,13.7,34.798,SAW,2001,951.0392675180935,1
2610_2001,149,534,31,531,5,12.7,POLE,2001,126.67686977437442,3
2611_2001,150,37,10,543,7.5,19.05,POLE,2001,285.0229569923425,7
