Code,Plot,Tree,TrHist,Species,DBH,DBHcm,PlotSize,Year,BasalArea,Equation
3903_2021,187,222,10,316,15.6,39.624,SAW,2021,1233.1233211316705,5
3904_2021,187,603,10,316,11.6,29.464,SAW,2021,681.8255838735929,5
3905_2021,187,604,10,316,11.6,29.464,SAW,2021,681.8255838735929,5
3906_2021,188,290,10,261,16,40.64,SAW,2021,1297.171146489594,4
3907_2021,188,478,10,531,7.6,19.304,POLE,2021,292.6742399267146,3
3908_2021,188,563,10,541,8.5,21.59,POLE,2021,366.0961536479421,7
3909_2021,188,565,10,371,8.1,20.573999999999998,POLE,2021,332.4507770358682,2
3910_2021,188,291,10,261,25.7,65.278,SAW,2021,3346.752228691064,4
3911_2021,188,566,10,531,8.3,21.082,POLE,2021,349.0707823502662,3
3912_2021,188,567,10,999,6.8,17.272,POLE,2021,234.3015383346829,4
3913_2021,188,635,10,371,7.5,19.05,POLE,2021,285.0229569923425,2
3914_2021,188,292,10,261,25.8,65.532,SAW,2021,3372.8476638645834,4
3916_2021,188,636,10,531,11.4,28.956000000000003,SAW,2021,658.5170398351082,3
3917_2021,188,475,10,318,17.5,44.45,SAW,2021,1551.791654736087,1
3918_2021,188,373,10,318,21.6,54.864000000000004,SAW,2021,2364.0944144772857,1
3919_2021,188,293,10,318,18.7,47.498,SAW,2021,1771.9053836560397,1
392_2021,21,705,30,318,12.5,31.75,SAW,2021,791.7304360898402,1
3920_2021,188,638,10,531,11.7,29.718,SAW,2021,693.6318681365647,3
3921_2021,188,639,10,531,12.3,31.242,SAW,2021,766.5977451266044,3
3922_2021,188,476,10,531,17.5,44.45,SAW,2021,1551.791654736087,3
3923_2021,188,294,10,261,25.4,64.51599999999999,SAW,2021,3269.0739721454156,4
3925_2021,188,295,10,261,28.7,72.898,SAW,2021,4173.698834578179,4
3926_2021,188,641,10,318,11.7,29.718,SAW,2021,693.6318681365647,1
3927_2021,188,560,10,261,13.8,35.052,SAW,2021,964.9737231932746,4
3928_2021,189,339,10,531,9.7,24.637999999999998,POLE,2021,476.76106708283555,3
3929_2021,189,555,10,531,6,15.24,POLE,2021,182.41469247509917,3
3930_2021,189,341,14,531,10.8,27.432000000000002,SAW,2021,591.0236036193214,3
3931_2021,189,340,10,531,9.9,25.146,POLE,2021,496.62400026345756,3
3932_2021,189,225,10,531,16.1,40.894000000000005,SAW,2021,1313.4364565686242,3
3933_2021,189,228,10,318,14,35.56,SAW,2021,993.1466590310957,1
3934_2021,189,226,14,531,12.3,31.242,SAW,2021,766.5977451266044,3
3935_2021,189,227,14,316,11.4,28.956000000000003,SAW,2021,658.5170398351082,5
3936_2021,189,634,10,316,5.7,14.478000000000002,POLE,2021,164.62925995877706,5
3937_2021,189,483,10,531,9.2,23.368,POLE,2021,428.877210308122,3
3938_2021,189,557,10,531,15.5,39.37,SAW,2021,1217.3647185317382,3
3939_2021,189,229,10,316,18.5,46.99,SAW,2021,1734.206347211186,5
394_2021,21,678,10,541,13,33.02,SAW,2021,856.3356396747714,7
3940_2021,189,558,10,318,12.7,32.257999999999996,SAW,2021,817.2684930363539,1
3941_2021,189,559,10,531,12.3,31.242,SAW,2021,766.5977451266044,3
3942_2021,189,560,10,318,14.8,37.592000000000006,SAW,2021,1109.8920622151595,1
3943_2021,189,725,38,531,11,27.94,SAW,2021,613.1160497079724,3
3944_2021,189,561,10,531,13,33.02,SAW,2021,856.3356396747714,3
3945_2021,189,480,10,531,17.2,43.687999999999995,SAW,2021,1499.043406162037,3
3946_2021,189,562,10,531,11.3,28.702,SAW,2021,647.014780059595,3
3948_2021,189,232,10,371,22.4,56.895999999999994,SAW,2021,2542.4554471196043,2
3949_2021,190,745,31,531,6.3,16.002,POLE,2021,201.11219845379682,3
395_2021,21,583,10,371,15.7,39.878,SAW,2021,1248.9832652274222,2
3952_2021,190,480,10,371,8.1,20.573999999999998,POLE,2021,332.4507770358682,2
3954_2021,190,482,10,531,6.8,17.272,POLE,2021,234.3015383346829,3
3955_2021,190,483,10,531,7.1,18.034,POLE,2021,255.4312402130486,3
3956_2021,190,271,10,97,24.8,62.992000000000004,SAW,2021,3116.4536794412506,6
3957_2021,190,510,10,531,5.6,14.223999999999998,POLE,2021,158.90346544497527,3
3958_2021,190,511,10,531,8,20.32,POLE,2021,324.2927866223985,3
3959_2021,190,512,10,531,8.4,21.336000000000002,POLE,2021,357.5327972511945,3
3960_2021,190,485,10,531,7.7,19.558,POLE,2021,300.4268643569064,3
3961_2021,190,273,10,371,22.1,56.13400000000001,SAW,2021,2474.809998660089,2
3963_2021,190,746,30,531,11,27.94,SAW,2021,613.1160497079724,3
3970_2021,190,267,10,371,16,40.64,SAW,2021,1297.171146489594,2
3971_2021,191,738,31,371,7.5,19.05,POLE,2021,285.0229569923425,2
3973_2021,191,739,31,531,4.7,11.938,POLE,2021,111.93168213263726,3
3975_2021,191,650,10,316,7.8,19.812,POLE,2021,308.28083028291763,5
3977_2021,191,577,14,316,12.6,32.004,SAW,2021,804.4487938151873,5
3978_2021,191,651,10,371,7.6,19.304,POLE,2021,292.6742399267146,2
3981_2021,191,496,10,531,8,20.32,POLE,2021,324.2927866223985,3
3982_2021,191,740,31,531,5,12.7,POLE,2021,126.67686977437442,3
3983_2021,191,741,31,531,4.8,12.192,POLE,2021,116.74540318406349,3
3984_2021,191,284,10,261,25.9,65.786,SAW,2021,3399.0444405339244,4
3985_2021,191,286,10,97,22.9,58.166,SAW,2021,2657.224691135187,6
3986_2021,191,583,10,261,14.9,37.846000000000004,SAW,2021,1124.941274344355,4
3987_2021,191,288,10,261,21.1,53.594,SAW,2021,2255.9123676899694,4
3988_2021,191,290,10,97,18.5,46.99,SAW,2021,1734.206347211186,6
3989_2021,191,742,30,531,11.2,28.447999999999997,SAW,2021,635.6138617799011,3
3990_2021,191,315,10,261,20.2,51.308,SAW,2021,2067.56919770943,4
3991_2021,191,447,10,261,15.2,38.608,SAW,2021,1170.6969597068585,4
3992_2021,191,316,10,261,17.9,45.465999999999994,SAW,2021,1623.541433776292,4
3993_2021,191,292,10,318,22.8,57.912000000000006,SAW,2021,2634.068159340433,1
3994_2021,191,652,10,97,13.3,33.782000000000004,SAW,2021,896.314859775564,6
3995_2021,191,743,30,531,11.4,28.956000000000003,SAW,2021,658.5170398351082,3
3996_2021,191,744,30,531,11,27.94,SAW,2021,613.1160497079724,3
3997_2021,192,621,10,531,5.4,13.716000000000001,POLE,2021,147.75590090483036,3
3998_2021,192,707,31,531,5.1,12.953999999999999,POLE,2021,131.79461531325913,3
3999_2021,192,227,10,318,26.4,67.056,SAW,2021,3531.5484463179196,1
4_2021,1,703,31,97,4.8,12.192,POLE,2021,116.74540318406349,6
40_2021,3,19,10,316,8.4,21.336000000000002,POLE,2021,357.5327972511945,5
4000_2021,192,229,10,531,15,38.1,SAW,2021,1140.09182796937,3
4001_2021,192,419,10,531,9.6,24.384,POLE,2021,466.98161273625396,3
4002_2021,192,230,10,318,20.7,52.577999999999996,SAW,2021,2171.190877184868,1
4003_2021,192,231,10,531,16.4,41.656,SAW,2021,1362.8404357806298,3
4004_2021,192,427,10,531,19.3,49.022000000000006,SAW,2021,1887.4346888902696,3
4005_2021,192,424,10,531,15.7,39.878,SAW,2021,1248.9832652274222,3
4006_2021,192,595,10,531,15.2,38.608,SAW,2021,1170.6969597068585,3
4007_2021,192,708,30,531,11.1,28.194,SAW,2021,624.3142849960269,3
4008_2021,192,425,10,531,17.7,44.958,SAW,2021,1587.4638612645506,3
4009_2021,192,426,10,371,17.1,43.434000000000005,SAW,2021,1481.6633396289935,2
4010_2021,192,235,10,316,17.8,45.212,SAW,2021,1605.4519767725121,5
4012_2021,192,622,10,97,12,30.48,SAW,2021,729.6587699003967,6
4013_2021,193,679,10,762,7.7,19.558,POLE,2021,300.4268643569064,2
4014_2021,193,416,14,371,11.8,29.972,SAW,2021,705.5394938953559,2
4015_2021,193,680,10,371,7.3,18.541999999999998,POLE,2021,270.0244156110565,2
4016_2021,193,681,10,371,7,17.78,POLE,2021,248.28666475777393,2
4018_2021,193,735,31,371,5.5,13.97,POLE,2021,153.2790124269931,2
4019_2021,193,682,10,371,6.9,17.526,POLE,2021,241.24343079831866,2
4020_2021,193,736,38,371,5,12.7,POLE,2021,126.67686977437442,2
4021_2021,193,791,31,371,6.3,16.002,POLE,2021,201.11219845379682,2
4024_2021,194,544,10,318,8.2,20.828,POLE,2021,340.71010894515746,1
4025_2021,194,615,10,371,7.9,20.066000000000003,POLE,2021,316.2361377047484,2
4026_2021,194,718,31,371,4.7,11.938,POLE,2021,111.93168213263726,2
4027_2021,194,616,10,371,8.3,21.082,POLE,2021,349.0707823502662,2
4028_2021,194,719,31,371,4.6,11.684,POLE,2021,107.2193025770305,2
4029_2021,194,617,10,371,7.1,18.034,POLE,2021,255.4312402130486,2
4030_2021,194,618,10,371,6,15.24,POLE,2021,182.41469247509917,2
4031_2021,194,619,10,371,6.1,15.494,POLE,2021,188.5458529721789,2
4032_2021,194,720,31,371,5.2,13.208,POLE,2021,137.0137023479634,2
4033_2021,194,620,10,371,6.4,16.256,POLE,2021,207.5473834383351,2
4034_2021,194,721,31,371,4.6,11.684,POLE,2021,107.2193025770305,2
4035_2021,194,722,31,371,4.9,12.446000000000002,POLE,2021,121.66046573130923,2
4036_2021,194,723,31,371,4.9,12.446000000000002,POLE,2021,121.66046573130923,2
4037_2021,194,621,10,371,7.3,18.541999999999998,POLE,2021,270.0244156110565,2
4038_2021,194,203,10,371,17.8,45.212,SAW,2021,1605.4519767725121,2
4039_2021,194,207,10,318,26.4,67.056,SAW,2021,3531.5484463179196,1
4040_2021,194,208,10,371,19.9,50.546,SAW,2021,2006.6122879740005,2
4041_2021,194,210,10,318,23.4,59.436,SAW,2021,2774.5274725462587,1
4042_2021,194,622,10,318,13.1,33.274,SAW,2021,869.560704879216,1
4043_2021,195,601,10,531,7.1,18.034,POLE,2021,255.4312402130486,3
4044_2021,195,238,10,541,22.6,57.404,SAW,2021,2588.05912023838,7
4045_2021,195,602,10,371,6.2,15.748000000000001,POLE,2021,194.77835496507817,2
4046_2021,195,239,10,531,8.9,22.606,POLE,2021,401.36299419312803,3
4047_2021,195,603,10,371,5,12.7,POLE,2021,126.67686977437442,2
4048_2021,195,604,10,371,8,20.32,POLE,2021,324.2927866223985,2
4050_2021,195,466,10,318,14.5,36.83,SAW,2021,1065.3524748024888,1
4051_2021,195,585,14,371,11.3,28.702,SAW,2021,647.014780059595,2
4052_2021,195,606,10,531,5.5,13.97,POLE,2021,153.2790124269931,3
4053_2021,195,607,10,531,6,15.24,POLE,2021,182.41469247509917,3
4054_2021,195,712,30,371,12.8,32.512,SAW,2021,830.1895337533404,2
4055_2021,195,713,30,371,13.1,33.274,SAW,2021,869.560704879216,2
4056_2021,195,586,10,531,13.8,35.052,SAW,2021,964.9737231932746,3
4057_2021,195,714,30,531,11.2,28.447999999999997,SAW,2021,635.6138617799011,3
4058_2021,195,608,10,531,11.2,28.447999999999997,SAW,2021,635.6138617799011,3
4059_2021,195,715,30,371,10.8,27.432000000000002,SAW,2021,591.0236036193214,2
4060_2021,195,716,30,371,11.9,30.226000000000003,SAW,2021,717.5484611499667,2
4061_2021,195,717,30,371,11.4,28.956000000000003,SAW,2021,658.5170398351082,2
4062_2021,195,609,10,371,14.2,36.068,SAW,2021,1021.7249608521944,2
4063_2021,195,489,10,531,14.1,35.814,SAW,2021,1007.3851391937352,3
4064_2021,196,790,31,531,5.3,13.462,POLE,2021,142.3341308784871,3
4065_2021,196,640,10,531,6.2,15.748000000000001,POLE,2021,194.77835496507817,3
4067_2021,196,236,10,531,13.7,34.798,SAW,2021,951.0392675180935,3
4068_2021,196,789,31,531,4.7,11.938,POLE,2021,111.93168213263726,3
4069_2021,196,641,10,531,6.8,17.272,POLE,2021,234.3015383346829,3
4071_2021,196,239,14,531,11.4,28.956000000000003,SAW,2021,658.5170398351082,3
4072_2021,196,791,30,531,11,27.94,SAW,2021,613.1160497079724,3
4073_2021,196,240,10,97,19.9,50.546,SAW,2021,2006.6122879740005,6
4074_2021,196,242,10,318,21.1,53.594,SAW,2021,2255.9123676899694,1
4075_2021,196,792,30,531,10.6,26.924,SAW,2021,569.3365235139484,3
4076_2021,196,642,10,531,11.7,29.718,SAW,2021,693.6318681365647,3
4077_2021,196,243,10,318,24.5,62.230000000000004,SAW,2021,3041.511643282731,1
4078_2021,196,245,10,318,27.4,69.596,SAW,2021,3804.157070072374,1
4079_2021,196,472,10,531,17.3,43.942,SAW,2021,1516.524814190901,3
4080_2021,197,249,10,318,18.8,47.752,SAW,2021,1790.9069141221962,1
4081_2021,197,248,10,531,13.3,33.782000000000004,SAW,2021,896.314859775564,3
4082_2021,197,250,10,318,20.1,51.054,SAW,2021,2047.1488863018008,1
4083_2021,197,643,10,531,5.3,13.462,POLE,2021,142.3341308784871,3
4084_2021,197,251,10,531,8.6,21.843999999999998,POLE,2021,374.76085154050924,3
4085_2021,197,782,31,531,5.3,13.462,POLE,2021,142.3341308784871,3
4086_2021,197,644,10,531,6.1,15.494,POLE,2021,188.5458529721789,3
4087_2021,197,253,10,318,25.6,65.024,SAW,2021,3320.7581350133614,1
4088_2021,197,645,10,531,5.8,14.732,POLE,2021,170.45639596839823,3
4089_2021,197,783,31,531,6.1,15.494,POLE,2021,188.5458529721789,3
409_2021,22,96,10,318,27,68.58,SAW,2021,3693.897522620758,1
4090_2021,197,784,31,531,4.8,12.192,POLE,2021,116.74540318406349,3
4091_2021,197,646,10,531,13.2,33.528,SAW,2021,882.8871115794799,3
4092_2021,197,260,10,318,23.5,59.69,SAW,2021,2798.2920533159313,1
4093_2021,197,259,10,97,14.2,36.068,SAW,2021,1021.7249608521944,6
4094_2021,197,785,30,531,11.4,28.956000000000003,SAW,2021,658.5170398351082,3
4095_2021,197,262,10,318,23.4,59.436,SAW,2021,2774.5274725462587,1
4096_2021,197,263,10,318,17.9,45.465999999999994,SAW,2021,1623.541433776292,1
4098_2021,197,786,30,531,11.3,28.702,SAW,2021,647.014780059595,3
41_2021,3,21,10,316,14,35.56,SAW,2021,993.1466590310957,5
4100_2021,197,788,30,531,13.1,33.274,SAW,2021,869.560704879216,3
4101_2021,197,649,10,531,12,30.48,SAW,2021,729.6587699003967,3
4102_2021,198,444,14,531,10.7,27.177999999999997,SAW,2021,580.129392818725,3
4103_2021,198,548,10,97,5.2,13.208,POLE,2021,137.0137023479634,6
4105_2021,198,445,10,531,9.8,24.892000000000003,POLE,2021,486.6418629252369,3
4107_2021,198,550,10,531,6.7,17.018,POLE,2021,227.46098736686673,3
4108_2021,198,447,10,531,9,22.86,POLE,2021,410.4330580689732,3
4109_2021,198,449,14,318,11.4,28.956000000000003,SAW,2021,658.5170398351082,1
4110_2021,198,450,14,531,12.3,31.242,SAW,2021,766.5977451266044,3
4112_2021,198,304,10,318,13.2,33.528,SAW,2021,882.8871115794799,1
4113_2021,198,305,10,531,10.4,26.416,POLE,2021,548.0548093918536,3
4114_2021,198,452,10,531,8.8,22.352000000000004,POLE,2021,392.39427181310236,3
4116_2021,198,617,10,318,13.8,35.052,SAW,2021,964.9737231932746,1
4117_2021,198,552,10,318,14.2,36.068,SAW,2021,1021.7249608521944,1
4118_2021,198,442,10,531,14.7,37.338,SAW,2021,1094.944191581783,3
412_2021,22,11,10,318,25,63.5,SAW,2021,3166.9217443593607,1
4120_2021,198,775,30,531,11.4,28.956000000000003,SAW,2021,658.5170398351082,3
4121_2021,198,553,10,531,14.3,36.322,SAW,2021,1036.1661240064732,3
4123_2021,198,776,30,318,11.6,29.464,SAW,2021,681.8255838735929,1
4124_2021,199,794,31,531,4.7,11.938,POLE,2021,111.93168213263726,3
4125_2021,199,455,10,97,7.6,19.304,POLE,2021,292.6742399267146,6
4126_2021,199,623,10,316,7.7,19.558,POLE,2021,300.4268643569064,5
4127_2021,199,624,10,531,9.3,23.622000000000003,POLE,2021,438.25129867142596,3
4128_2021,199,625,10,531,7.4,18.796000000000003,POLE,2021,277.4730155537899,3
413_2021,23,15,10,541,27,68.58,SAW,2021,3693.897522620758,7
4130_2021,199,626,10,316,8,20.32,POLE,2021,324.2927866223985,5
4131_2021,199,459,10,97,9.6,24.384,POLE,2021,466.98161273625396,6
4132_2021,199,795,31,316,5.7,14.478000000000002,POLE,2021,164.62925995877706,5
4133_2021,199,628,10,97,4.7,11.938,POLE,2021,111.93168213263726,6
4134_2021,199,627,10,97,5.2,13.208,POLE,2021,137.0137023479634,6
4135_2021,199,460,10,97,6.3,16.002,POLE,2021,201.11219845379682,6
4136_2021,199,254,10,261,26.8,68.072,SAW,2021,3639.3757978698677,4
4137_2021,199,464,10,97,8.6,21.843999999999998,POLE,2021,374.76085154050924,6
4138_2021,199,463,10,97,7.4,18.796000000000003,POLE,2021,277.4730155537899,6
4139_2021,199,542,10,97,5.2,13.208,POLE,2021,137.0137023479634,6
414_2021,23,471,14,531,11.3,28.702,SAW,2021,647.014780059595,3
4140_2021,199,465,10,97,5.5,13.97,POLE,2021,153.2790124269931,6
4141_2021,199,471,10,97,8.7,22.098,POLE,2021,383.526890928896,6
4142_2021,199,629,10,97,6.4,16.256,POLE,2021,207.5473834383351,6
4143_2021,199,796,31,97,4.9,12.446000000000002,POLE,2021,121.66046573130923,6
4144_2021,199,257,10,241,19.2,48.768,SAW,2021,1867.9264509450159,4
4145_2021,199,630,10,261,13.9,35.306000000000004,SAW,2021,979.0095203642757,4
4146_2021,199,259,10,316,15.6,39.624,SAW,2021,1233.1233211316705,5
4147_2021,199,543,10,318,15.3,38.862,SAW,2021,1186.1515378193326,1
4149_2021,199,260,10,261,21.6,54.864000000000004,SAW,2021,2364.0944144772857,4
415_2021,23,22,10,531,12,30.48,SAW,2021,729.6587699003967,3
4150_2021,199,474,10,318,14.6,37.083999999999996,SAW,2021,1080.097662444226,1
4151_2021,199,347,10,318,16.5,41.910000000000004,SAW,2021,1379.511111842938,1
4152_2021,199,631,10,318,11.7,29.718,SAW,2021,693.6318681365647,1
4153_2021,199,632,10,318,12.8,32.512,SAW,2021,830.1895337533404,1
4154_2021,199,262,10,318,16.6,42.164,SAW,2021,1396.2831294010648,1
4155_2021,200,345,10,371,10.1,25.654,POLE,2021,516.8922994273574,2
4156_2021,200,347,10,371,15.1,38.354,SAW,2021,1155.3437230902045,2
4157_2021,200,758,31,531,4.9,12.446000000000002,POLE,2021,121.66046573130923,3
4158_2021,200,759,31,531,5.2,13.208,POLE,2021,137.0137023479634,3
4159_2021,200,349,10,261,32.6,82.804,SAW,2021,5385.084404856567,4
416_2021,23,23,10,531,14.8,37.592000000000006,SAW,2021,1109.8920622151595,3
4160_2021,200,348,10,97,18.9,48.006,SAW,2021,1810.0097860841715,6
4161_2021,200,350,10,261,13.8,35.052,SAW,2021,964.9737231932746,4
4162_2021,200,351,10,261,19.4,49.275999999999996,SAW,2021,1907.0442683313422,4
4163_2021,200,355,10,261,21.2,53.848,SAW,2021,2277.3460940557934,4
4164_2021,200,356,10,261,16.1,40.894000000000005,SAW,2021,1313.4364565686242,4
4165_2021,200,357,10,261,20,50.8,SAW,2021,2026.8299163899908,4
4166_2021,200,358,10,261,29.3,74.422,SAW,2021,4350.033037304108,4
4167_2021,200,359,10,261,20.4,51.815999999999995,SAW,2021,2108.713845012146,4
4168_2021,200,360,10,261,12.2,30.988,SAW,2021,754.1834118887156,4
4169_2021,200,361,10,261,24.5,62.230000000000004,SAW,2021,3041.511643282731,4
417_2021,23,551,10,531,8.7,22.098,POLE,2021,383.526890928896,3
4170_2021,200,362,10,261,19.4,49.275999999999996,SAW,2021,1907.0442683313422,4
4171_2021,200,363,10,261,24.3,61.722,SAW,2021,2992.0569933228144,4
4172_2021,200,364,10,371,20,50.8,SAW,2021,2026.8299163899908,2
4173_2021,200,365,10,261,15.9,40.386,SAW,2021,1281.0071779063842,4
4174_2021,201,326,10,316,15.3,38.862,SAW,2021,1186.1515378193326,5
4175_2021,201,327,10,261,23,58.42,SAW,2021,2680.482564425763,4
4176_2021,201,328,10,316,9.5,24.13,POLE,2021,457.3034998854917,5
4177_2021,201,330,10,316,19,48.26,SAW,2021,1829.2139995419668,5
4178_2021,201,331,10,371,12.4,31.496000000000002,SAW,2021,779.1134198603127,2
418_2021,23,552,10,999,5.1,12.953999999999999,POLE,2021,131.79461531325913,4
4180_2021,201,335,10,371,15.8,40.132000000000005,SAW,2021,1264.9445508189935,2
4181_2021,201,337,10,316,17,43.18,SAW,2021,1464.3846145917685,5
4182_2021,201,516,10,371,12.6,32.004,SAW,2021,804.4487938151873,2
4183_2021,201,462,10,371,13.5,34.29,SAW,2021,923.4743806551895,2
4184_2021,201,338,10,97,17.5,44.45,SAW,2021,1551.791654736087,6
4185_2021,201,439,10,316,15.8,40.132000000000005,SAW,2021,1264.9445508189935,5
4186_2021,201,440,10,97,13.4,34.036,SAW,2021,909.8439494674669,6
4187_2021,201,339,10,261,20.3,51.562000000000005,SAW,2021,2088.0908506128785,4
4188_2021,201,340,10,261,25,63.5,SAW,2021,3166.9217443593607,4
4189_2021,201,341,10,97,16.6,42.164,SAW,2021,1396.2831294010648,6
419_2021,23,26,10,371,18.1,45.974000000000004,SAW,2021,1660.0243722713126,2
4190_2021,201,463,10,241,17.5,44.45,SAW,2021,1551.791654736087,4
4191_2021,201,342,10,316,15.7,39.878,SAW,2021,1248.9832652274222,5
4192_2021,201,343,10,316,19.5,49.53,SAW,2021,1926.7551892682354,5
4193_2021,201,718,30,316,10.9,27.686,SAW,2021,602.0191559157371,5
4194_2021,201,325,10,316,17,43.18,SAW,2021,1464.3846145917685,5
4195_2021,201,690,10,316,12.8,32.512,SAW,2021,830.1895337533404,5
4196_2021,202,642,10,97,7.4,18.796000000000003,POLE,2021,277.4730155537899,6
4197_2021,202,421,10,95,8.1,20.573999999999998,POLE,2021,332.4507770358682,6
4198_2021,202,726,31,95,4.7,11.938,POLE,2021,111.93168213263726,6
4199_2021,202,727,31,95,4.7,11.938,POLE,2021,111.93168213263726,6
42_2021,3,22,10,316,16,40.64,SAW,2021,1297.171146489594,5
420_2021,23,473,10,531,15.3,38.862,SAW,2021,1186.1515378193326,3
4200_2021,202,559,10,95,7,17.78,POLE,2021,248.28666475777393,6
4201_2021,202,377,10,97,11.8,29.972,SAW,2021,705.5394938953559,6
4202_2021,202,728,31,12,5,12.7,POLE,2021,126.67686977437442,4
4203_2021,202,643,10,95,6.4,16.256,POLE,2021,207.5473834383351,6
4204_2021,202,644,10,12,7.6,19.304,POLE,2021,292.6742399267146,4
4205_2021,202,645,10,12,5.5,13.97,POLE,2021,153.2790124269931,4
4207_2021,204,663,10,97,4.7,11.938,POLE,2021,111.93168213263726,6
4208_2021,204,367,10,97,7.1,18.034,POLE,2021,255.4312402130486,6
4209_2021,204,368,10,371,13.8,35.052,SAW,2021,964.9737231932746,2
421_2021,23,472,10,531,15.2,38.608,SAW,2021,1170.6969597068585,3
4210_2021,204,370,10,97,10.3,26.162000000000003,POLE,2021,537.5659645745354,6
4211_2021,204,369,10,97,8.8,22.352000000000004,POLE,2021,392.39427181310236,6
4212_2021,204,372,10,316,13.1,33.274,SAW,2021,869.560704879216,5
4213_2021,204,373,10,261,20.5,52.07,SAW,2021,2129.4381809072343,4
4214_2021,204,490,10,97,6.6,16.764,POLE,2021,220.72177789486997,6
4215_2021,204,374,10,97,10,25.4,POLE,2021,506.7074790974977,6
4216_2021,204,375,10,261,17.9,45.465999999999994,SAW,2021,1623.541433776292,4
4217_2021,204,377,10,97,7.1,18.034,POLE,2021,255.4312402130486,6
4219_2021,204,378,10,261,28.4,72.136,SAW,2021,4086.8998434087775,4
422_2021,23,474,10,541,16.7,42.418,SAW,2021,1413.1564884550114,7
4220_2021,204,491,10,371,21.8,55.372,SAW,2021,2408.0766236629484,2
4221_2021,204,380,10,371,14.8,37.592000000000006,SAW,2021,1109.8920622151595,2
4222_2021,204,492,10,97,14.9,37.846000000000004,SAW,2021,1124.941274344355,6
4223_2021,204,493,10,261,18.7,47.498,SAW,2021,1771.9053836560397,4
4224_2021,204,381,10,261,22.2,56.388,SAW,2021,2497.2571399841077,4
4225_2021,204,494,10,531,14,35.56,SAW,2021,993.1466590310957,3
4226_2021,204,665,10,316,10.7,27.177999999999997,SAW,2021,580.129392818725,5
4227_2021,204,382,10,371,19.6,49.784000000000006,SAW,2021,1946.5674517009477,2
4228_2021,204,703,30,97,10.7,27.177999999999997,SAW,2021,580.129392818725,6
4229_2021,204,383,10,371,14.6,37.083999999999996,SAW,2021,1080.097662444226,2
423_2021,23,778,30,531,10.8,27.432000000000002,SAW,2021,591.0236036193214,3
4231_2021,204,667,10,97,13.6,34.544,SAW,2021,937.2061533387316,6
4232_2021,204,384,10,316,19.2,48.768,SAW,2021,1867.9264509450159,5
4233_2021,205,307,10,762,17.7,44.958,SAW,2021,1587.4638612645506,2
4234_2021,205,786,31,531,4.7,11.938,POLE,2021,111.93168213263726,3
4235_2021,205,306,10,261,15.9,40.386,SAW,2021,1281.0071779063842,4
4236_2021,205,308,10,316,11.3,28.702,SAW,2021,647.014780059595,5
4237_2021,205,310,10,371,15.4,39.116,SAW,2021,1201.7074574276255,2
4238_2021,205,311,10,371,13.6,34.544,SAW,2021,937.2061533387316,2
4239_2021,205,314,10,371,9.8,24.892000000000003,POLE,2021,486.6418629252369,2
424_2021,23,476,10,531,16.5,41.910000000000004,SAW,2021,1379.511111842938,3
4240_2021,205,313,10,97,9.5,24.13,POLE,2021,457.3034998854917,6
4241_2021,205,316,10,371,21.9,55.626,SAW,2021,2430.2197404995086,2
4242_2021,205,315,10,371,15.5,39.37,SAW,2021,1217.3647185317382,2
4244_2021,205,318,10,371,14,35.56,SAW,2021,993.1466590310957,2
4245_2021,205,655,10,97,11.4,28.956000000000003,SAW,2021,658.5170398351082,6
4246_2021,205,321,10,261,27.2,69.088,SAW,2021,3748.8246133549264,4
4247_2021,205,524,10,261,14.1,35.814,SAW,2021,1007.3851391937352,4
4248_2021,205,656,10,316,12,30.48,SAW,2021,729.6587699003967,5
4249_2021,205,322,10,371,23.3,59.182,SAW,2021,2750.8642332724057,2
425_2021,23,682,10,531,12.7,32.257999999999996,SAW,2021,817.2684930363539,3
4250_2021,205,525,10,261,13.1,33.274,SAW,2021,869.560704879216,4
4251_2021,205,323,10,371,19.2,48.768,SAW,2021,1867.9264509450159,2
4252_2021,205,657,10,318,13.9,35.306000000000004,SAW,2021,979.0095203642757,1
4253_2021,205,324,10,97,12.9,32.766,SAW,2021,843.2119159661459,6
4254_2021,206,412,10,97,8.9,22.606,POLE,2021,401.36299419312803,6
4255_2021,206,331,10,371,17.9,45.465999999999994,SAW,2021,1623.541433776292,2
4256_2021,206,683,10,97,5.7,14.478000000000002,POLE,2021,164.62925995877706,6
4257_2021,206,684,10,97,7.2,18.288,POLE,2021,262.67715716414284,6
4258_2021,206,519,10,97,7.3,18.541999999999998,POLE,2021,270.0244156110565,6
4259_2021,206,408,10,371,9.6,24.384,POLE,2021,466.98161273625396,2
426_2021,23,553,10,371,16,40.64,SAW,2021,1297.171146489594,2
4260_2021,206,520,10,97,7.5,19.05,POLE,2021,285.0229569923425,6
4261_2021,206,409,10,97,8.5,21.59,POLE,2021,366.0961536479421,6
4262_2021,206,521,10,97,7.6,19.304,POLE,2021,292.6742399267146,6
4263_2021,206,522,10,97,5.8,14.732,POLE,2021,170.45639596839823,6
4264_2021,206,410,10,97,7.5,19.05,POLE,2021,285.0229569923425,6
4265_2021,206,411,10,97,8.2,20.828,POLE,2021,340.71010894515746,6
4266_2021,206,332,10,97,13.2,33.528,SAW,2021,882.8871115794799,6
4267_2021,206,523,10,97,6.9,17.526,POLE,2021,241.24343079831866,6
