"resultados_df.PloKg_Ha","resultados_df.mg_ha","total_mean_mg_ha","total_sd_mgha","CV"
143007.056627742,71.5035283138712,71.24,1.32,1.86
146368.078020209,73.1840390101044,71.24,1.32,1.86
144330.977078684,72.1654885393419,71.24,1.32,1.86
144643.141279008,72.3215706395039,71.24,1.32,1.86
146629.402837227,73.3147014186136,71.24,1.32,1.86
142196.749487819,71.0983747439093,71.24,1.32,1.86
144664.586209875,72.3322931049372,71.24,1.32,1.86
141884.682351472,70.9423411757362,71.24,1.32,1.86
144737.13084601,72.3685654230052,71.24,1.32,1.86
144921.957894226,72.4609789471131,71.24,1.32,1.86
145390.053401722,72.6950267008609,71.24,1.32,1.86
143792.450107042,71.896225053521,71.24,1.32,1.86
142370.252686438,71.1851263432188,71.24,1.32,1.86
140811.570919137,70.4057854595687,71.24,1.32,1.86
141461.891333545,70.7309456667726,71.24,1.32,1.86
142778.340383199,71.3891701915996,71.24,1.32,1.86
143502.727511945,71.7513637559724,71.24,1.32,1.86
141390.313588778,70.6951567943892,71.24,1.32,1.86
142792.202130842,71.396101065421,71.24,1.32,1.86
137628.093287557,68.8140466437783,71.24,1.32,1.86
139407.888599913,69.7039442999563,71.24,1.32,1.86
145003.103835657,72.5015519178284,71.24,1.32,1.86
140333.609097868,70.1668045489342,71.24,1.32,1.86
144044.967887056,72.0224839435282,71.24,1.32,1.86
142204.006599591,71.1020032997953,71.24,1.32,1.86
136765.024154242,68.3825120771209,71.24,1.32,1.86
148559.67230791,74.2798361539549,71.24,1.32,1.86
138343.685663933,69.1718428319666,71.24,1.32,1.86
143242.609686736,71.6213048433681,71.24,1.32,1.86
143376.952443609,71.6884762218045,71.24,1.32,1.86
140477.307355739,70.2386536778694,71.24,1.32,1.86
140030.267823451,70.0151339117253,71.24,1.32,1.86
138154.848045816,69.0774240229082,71.24,1.32,1.86
139761.447924635,69.8807239623176,71.24,1.32,1.86
144487.168516577,72.2435842582885,71.24,1.32,1.86
142741.067563436,71.3705337817179,71.24,1.32,1.86
143952.492907908,71.9762464539541,71.24,1.32,1.86
140439.754086549,70.2198770432745,71.24,1.32,1.86
144465.799948355,72.2328999741774,71.24,1.32,1.86
140715.784535525,70.3578922677627,71.24,1.32,1.86
139321.700311103,69.6608501555513,71.24,1.32,1.86
147932.422850909,73.9662114254542,71.24,1.32,1.86
148638.452851633,74.3192264258167,71.24,1.32,1.86
147372.624203832,73.686312101916,71.24,1.32,1.86
144855.772038824,72.4278860194121,71.24,1.32,1.86
142633.838539745,71.3169192698727,71.24,1.32,1.86
141975.13677052,70.98756838526,71.24,1.32,1.86
141910.279392127,70.9551396960634,71.24,1.32,1.86
138074.921703137,69.0374608515687,71.24,1.32,1.86
145275.845668492,72.6379228342458,71.24,1.32,1.86
143632.624451467,71.8163122257337,71.24,1.32,1.86
138214.838237227,69.1074191186136,71.24,1.32,1.86
141957.247421357,70.9786237106786,71.24,1.32,1.86
147830.883573882,73.9154417869409,71.24,1.32,1.86
142467.502971669,71.2337514858345,71.24,1.32,1.86
139926.143329185,69.9630716645927,71.24,1.32,1.86
142324.507038659,71.1622535193297,71.24,1.32,1.86
140852.70129104,70.4263506455202,71.24,1.32,1.86
144521.019781119,72.2605098905595,71.24,1.32,1.86
141044.952309634,70.5224761548169,71.24,1.32,1.86
138000.190444054,69.000095222027,71.24,1.32,1.86
146763.740266729,73.3818701333643,71.24,1.32,1.86
139296.823638754,69.6484118193771,71.24,1.32,1.86
134946.127005635,67.4730635028173,71.24,1.32,1.86
144155.489335408,72.0777446677039,71.24,1.32,1.86
142445.261075045,71.2226305375224,71.24,1.32,1.86
143610.082173757,71.8050410868787,71.24,1.32,1.86
147434.970789848,73.7174853949241,71.24,1.32,1.86
144304.147043315,72.1520735216577,71.24,1.32,1.86
140414.888818397,70.2074444091984,71.24,1.32,1.86
143654.88770312,71.8274438515599,71.24,1.32,1.86
141874.84792999,70.9374239649949,71.24,1.32,1.86
148353.610424209,74.1768052121045,71.24,1.32,1.86
138677.276365325,69.3386381826624,71.24,1.32,1.86
142442.417175065,71.2212085875323,71.24,1.32,1.86
136984.169184852,68.492084592426,71.24,1.32,1.86
144518.788745865,72.2593943729326,71.24,1.32,1.86
143350.489803297,71.6752449016483,71.24,1.32,1.86
140468.829553947,70.2344147769733,71.24,1.32,1.86
144968.122290149,72.4840611450744,71.24,1.32,1.86
146266.539742343,73.1332698711715,71.24,1.32,1.86
140066.881611517,70.0334408057586,71.24,1.32,1.86
141254.11626234,70.6270581311701,71.24,1.32,1.86
148698.259255653,74.3491296278266,71.24,1.32,1.86
143139.80207184,71.5699010359198,71.24,1.32,1.86
142626.915139282,71.3134575696412,71.24,1.32,1.86
145057.923652386,72.5289618261929,71.24,1.32,1.86
142060.731642666,71.0303658213332,71.24,1.32,1.86
140682.851582957,70.3414257914785,71.24,1.32,1.86
138845.842981213,69.4229214906067,71.24,1.32,1.86
144901.355304009,72.4506776520047,71.24,1.32,1.86
138347.137441375,69.1735687206874,71.24,1.32,1.86
139041.930907936,69.5209654539678,71.24,1.32,1.86
140323.844810511,70.1619224052556,71.24,1.32,1.86
141257.132497303,70.6285662486516,71.24,1.32,1.86
138466.352141883,69.2331760709417,71.24,1.32,1.86
144509.053598892,72.2545267994461,71.24,1.32,1.86
141824.758642564,70.9123793212818,71.24,1.32,1.86
142800.292673558,71.4001463367788,71.24,1.32,1.86
142783.938717328,71.3919693586638,71.24,1.32,1.86
143593.035759162,71.7965178795808,71.24,1.32,1.86
142387.76401869,71.193882009345,71.24,1.32,1.86
138598.719899883,69.2993599499415,71.24,1.32,1.86
145860.012659631,72.9300063298156,71.24,1.32,1.86
141578.248976384,70.789124488192,71.24,1.32,1.86
140948.321700668,70.4741608503338,71.24,1.32,1.86
141444.416131327,70.7222080656635,71.24,1.32,1.86
139991.771492572,69.9958857462862,71.24,1.32,1.86
144761.39208894,72.3806960444698,71.24,1.32,1.86
134571.674116626,67.2858370583128,71.24,1.32,1.86
141452.386297441,70.7261931487203,71.24,1.32,1.86
140839.787798535,70.4198938992677,71.24,1.32,1.86
142754.768067931,71.3773840339654,71.24,1.32,1.86
145490.86975028,72.74543487514,71.24,1.32,1.86
142451.35546374,71.2256777318701,71.24,1.32,1.86
145883.567678107,72.9417838390533,71.24,1.32,1.86
139904.951522726,69.9524757613631,71.24,1.32,1.86
145797.244740162,72.898622370081,71.24,1.32,1.86
144451.904061922,72.2259520309608,71.24,1.32,1.86
144740.135012332,72.370067506166,71.24,1.32,1.86
142325.247467648,71.1626237338241,71.24,1.32,1.86
138740.839266768,69.3704196333839,71.24,1.32,1.86
142478.92775393,71.2394638769648,71.24,1.32,1.86
141951.075864094,70.9755379320472,71.24,1.32,1.86
140376.988298473,70.1884941492367,71.24,1.32,1.86
141044.345500294,70.5221727501471,71.24,1.32,1.86
143897.653339678,71.948826669839,71.24,1.32,1.86
145574.693048876,72.787346524438,71.24,1.32,1.86
140985.24444157,70.4926222207851,71.24,1.32,1.86
140386.326402704,70.1931632013522,71.24,1.32,1.86
140322.907940435,70.1614539702173,71.24,1.32,1.86
145820.429800313,72.9102149001566,71.24,1.32,1.86
148062.983563855,74.0314917819277,71.24,1.32,1.86
143425.534584493,71.7127672922464,71.24,1.32,1.86
141877.712145808,70.9388560729042,71.24,1.32,1.86
142245.095513033,71.1225477565164,71.24,1.32,1.86
140508.935587228,70.254467793614,71.24,1.32,1.86
148653.021132563,74.3265105662816,71.24,1.32,1.86
143485.791823646,71.7428959118231,71.24,1.32,1.86
147068.173241735,73.5340866208675,71.24,1.32,1.86
142984.583233492,71.4922916167458,71.24,1.32,1.86
146885.580865884,73.4427904329422,71.24,1.32,1.86
139082.499756647,69.5412498783233,71.24,1.32,1.86
137449.04100651,68.7245205032552,71.24,1.32,1.86
145955.051603003,72.9775258015013,71.24,1.32,1.86
142548.788969052,71.2743944845257,71.24,1.32,1.86
140291.980189855,70.1459900949274,71.24,1.32,1.86
140336.133588257,70.1680667941287,71.24,1.32,1.86
137528.992834866,68.764496417433,71.24,1.32,1.86
142929.835076483,71.4649175382414,71.24,1.32,1.86
142847.258566025,71.4236292830127,71.24,1.32,1.86
138393.248021547,69.1966240107734,71.24,1.32,1.86
146684.261977536,73.3421309887678,71.24,1.32,1.86
142689.79244845,71.3448962242251,71.24,1.32,1.86
142915.562994645,71.4577814973226,71.24,1.32,1.86
143717.155241984,71.858577620992,71.24,1.32,1.86
144857.714406213,72.4288572031063,71.24,1.32,1.86
141431.512085064,70.7157560425318,71.24,1.32,1.86
144810.653143288,72.4053265716439,71.24,1.32,1.86
143727.518224448,71.8637591122242,71.24,1.32,1.86
143620.184336445,71.8100921682227,71.24,1.32,1.86
142099.848517818,71.0499242589088,71.24,1.32,1.86
142687.303755951,71.3436518779753,71.24,1.32,1.86
141211.877421994,70.605938710997,71.24,1.32,1.86
141762.681726604,70.8813408633022,71.24,1.32,1.86
145741.147796923,72.8705738984616,71.24,1.32,1.86
140687.485571616,70.343742785808,71.24,1.32,1.86
143787.881138526,71.8939405692631,71.24,1.32,1.86
144862.759312456,72.4313796562282,71.24,1.32,1.86
138850.102388009,69.4250511940046,71.24,1.32,1.86
143437.098948159,71.7185494740798,71.24,1.32,1.86
142310.046481196,71.1550232405979,71.24,1.32,1.86
140996.796423408,70.498398211704,71.24,1.32,1.86
140764.754557047,70.3823772785234,71.24,1.32,1.86
144144.349898076,72.072174949038,71.24,1.32,1.86
140556.32645462,70.2781632273102,71.24,1.32,1.86
140803.746824787,70.4018734123937,71.24,1.32,1.86
136520.756936551,68.2603784682755,71.24,1.32,1.86
141308.968333214,70.6544841666068,71.24,1.32,1.86
141528.463182092,70.7642315910458,71.24,1.32,1.86
141090.49663237,70.545248316185,71.24,1.32,1.86
139529.899981205,69.7649499906023,71.24,1.32,1.86
146155.87488661,73.0779374433049,71.24,1.32,1.86
142187.299637953,71.0936498189764,71.24,1.32,1.86
147492.233452358,73.746116726179,71.24,1.32,1.86
144455.696038391,72.2278480191953,71.24,1.32,1.86
140540.540697371,70.2702703486854,71.24,1.32,1.86
143234.704962294,71.6173524811471,71.24,1.32,1.86
143863.108222813,71.9315541114063,71.24,1.32,1.86
143846.090118935,71.9230450594674,71.24,1.32,1.86
139815.277485877,69.9076387429384,71.24,1.32,1.86
142949.539193146,71.4747695965731,71.24,1.32,1.86
145386.823762239,72.6934118811195,71.24,1.32,1.86
139563.545746883,69.7817728734417,71.24,1.32,1.86
138485.650373074,69.2428251865368,71.24,1.32,1.86
140451.294066589,70.2256470332945,71.24,1.32,1.86
143764.446007106,71.8822230035529,71.24,1.32,1.86
144188.302092566,72.0941510462831,71.24,1.32,1.86
145634.704269216,72.8173521346079,71.24,1.32,1.86
140282.001380274,70.1410006901371,71.24,1.32,1.86
141985.281774644,70.9926408873222,71.24,1.32,1.86
139446.971219533,69.7234856097665,71.24,1.32,1.86
142026.471697355,71.0132358486774,71.24,1.32,1.86
142468.072215984,71.2340361079918,71.24,1.32,1.86
142512.258540561,71.2561292702804,71.24,1.32,1.86
139679.24278609,69.8396213930448,71.24,1.32,1.86
146266.040455545,73.1330202277724,71.24,1.32,1.86
140481.314935466,70.2406574677329,71.24,1.32,1.86
142921.280855701,71.4606404278504,71.24,1.32,1.86
143046.934988716,71.5234674943579,71.24,1.32,1.86
141659.052630641,70.8295263153204,71.24,1.32,1.86
143621.293327905,71.8106466639527,71.24,1.32,1.86
144761.861608032,72.3809308040162,71.24,1.32,1.86
141427.635842928,70.7138179214641,71.24,1.32,1.86
137687.682462227,68.8438412311134,71.24,1.32,1.86
144919.211012434,72.4596055062168,71.24,1.32,1.86
142384.615622426,71.1923078112128,71.24,1.32,1.86
143896.251578264,71.9481257891322,71.24,1.32,1.86
148324.374919219,74.1621874596095,71.24,1.32,1.86
140105.218795427,70.0526093977137,71.24,1.32,1.86
146044.42350572,73.0222117528602,71.24,1.32,1.86
136821.884499897,68.4109422499487,71.24,1.32,1.86
146667.111137231,73.3335555686153,71.24,1.32,1.86
145841.224662262,72.9206123311308,71.24,1.32,1.86
143206.830892539,71.6034154462697,71.24,1.32,1.86
137256.634308467,68.6283171542337,71.24,1.32,1.86
141920.598468987,70.9602992344937,71.24,1.32,1.86
137568.235906942,68.7841179534708,71.24,1.32,1.86
143714.903340647,71.8574516703237,71.24,1.32,1.86
144829.01593541,72.4145079677049,71.24,1.32,1.86
139970.366136496,69.9851830682481,71.24,1.32,1.86
140998.21743303,70.4991087165148,71.24,1.32,1.86
142837.73548498,71.4188677424902,71.24,1.32,1.86
138859.769300263,69.4298846501317,71.24,1.32,1.86
142196.609586665,71.0983047933324,71.24,1.32,1.86
145042.048448123,72.5210242240616,71.24,1.32,1.86
144913.201201318,72.4566006006589,71.24,1.32,1.86
142756.207385541,71.3781036927703,71.24,1.32,1.86
142679.408196275,71.3397040981377,71.24,1.32,1.86
141104.08184044,70.55204092022,71.24,1.32,1.86
139676.214848268,69.8381074241341,71.24,1.32,1.86
143025.379684337,71.5126898421684,71.24,1.32,1.86
141678.021602348,70.8390108011739,71.24,1.32,1.86
143039.37601167,71.5196880058352,71.24,1.32,1.86
143248.067274623,71.6240336373115,71.24,1.32,1.86
143646.606025463,71.8233030127317,71.24,1.32,1.86
142491.602726015,71.2458013630075,71.24,1.32,1.86
143983.064990623,71.9915324953115,71.24,1.32,1.86
139853.075522905,69.9265377614524,71.24,1.32,1.86
142372.844652865,71.1864223264327,71.24,1.32,1.86
141483.35645592,70.7416782279601,71.24,1.32,1.86
143501.707114402,71.7508535572011,71.24,1.32,1.86
144036.360883312,72.018180441656,71.24,1.32,1.86
139304.134739014,69.6520673695068,71.24,1.32,1.86
143093.715200452,71.546857600226,71.24,1.32,1.86
143021.945885799,71.5109729428995,71.24,1.32,1.86
143991.103983315,71.9955519916574,71.24,1.32,1.86
144392.05502535,72.1960275126748,71.24,1.32,1.86
138352.422893084,69.1762114465419,71.24,1.32,1.86
142099.740609267,71.0498703046333,71.24,1.32,1.86
144693.511476993,72.3467557384965,71.24,1.32,1.86
142917.965515184,71.458982757592,71.24,1.32,1.86
141036.155454626,70.518077727313,71.24,1.32,1.86
141587.74409227,70.793872046135,71.24,1.32,1.86
139903.716961437,69.9518584807184,71.24,1.32,1.86
137752.264647939,68.8761323239697,71.24,1.32,1.86
142598.826569126,71.2994132845631,71.24,1.32,1.86
142051.911484483,71.0259557422416,71.24,1.32,1.86
143267.00112559,71.633500562795,71.24,1.32,1.86
146486.776948864,73.2433884744318,71.24,1.32,1.86
140904.02882414,70.4520144120701,71.24,1.32,1.86
141523.325593635,70.7616627968176,71.24,1.32,1.86
147127.57227756,73.5637861387799,71.24,1.32,1.86
143082.480165239,71.5412400826196,71.24,1.32,1.86
147576.668357073,73.7883341785365,71.24,1.32,1.86
140856.631615317,70.4283158076584,71.24,1.32,1.86
138880.254308384,69.4401271541921,71.24,1.32,1.86
141014.131023068,70.5070655115342,71.24,1.32,1.86
145653.976054338,72.8269880271692,71.24,1.32,1.86
143483.526147139,71.7417630735696,71.24,1.32,1.86
144614.991835472,72.3074959177358,71.24,1.32,1.86
143020.623111269,71.5103115556344,71.24,1.32,1.86
142336.821591897,71.1684107959486,71.24,1.32,1.86
141142.197729917,70.5710988649584,71.24,1.32,1.86
143214.919427087,71.6074597135433,71.24,1.32,1.86
140618.092135515,70.3090460677573,71.24,1.32,1.86
144620.891289349,72.3104456446745,71.24,1.32,1.86
146411.543977704,73.2057719888521,71.24,1.32,1.86
142497.172356764,71.2485861783823,71.24,1.32,1.86
138094.412471536,69.0472062357679,71.24,1.32,1.86
141533.414722597,70.7667073612983,71.24,1.32,1.86
142925.305128187,71.4626525640936,71.24,1.32,1.86
142741.770454837,71.3708852274185,71.24,1.32,1.86
142474.844298013,71.2374221490066,71.24,1.32,1.86
142201.378768341,71.1006893841704,71.24,1.32,1.86
142593.746804295,71.2968734021475,71.24,1.32,1.86
140106.743338392,70.0533716691963,71.24,1.32,1.86
137777.964112645,68.8889820563227,71.24,1.32,1.86
144974.023756706,72.4870118783531,71.24,1.32,1.86
144344.132146862,72.1720660734312,71.24,1.32,1.86
142661.011273733,71.3305056368665,71.24,1.32,1.86
141225.4591005,70.6127295502498,71.24,1.32,1.86
142359.155580027,71.1795777900136,71.24,1.32,1.86
141795.7153383,70.8978576691502,71.24,1.32,1.86
144828.958674812,72.4144793374062,71.24,1.32,1.86
141811.749575873,70.9058747879365,71.24,1.32,1.86
142513.878550992,71.2569392754959,71.24,1.32,1.86
143859.376594303,71.9296882971516,71.24,1.32,1.86
138871.460448518,69.4357302242591,71.24,1.32,1.86
140421.224744997,70.2106123724987,71.24,1.32,1.86
138909.260921902,69.4546304609509,71.24,1.32,1.86
141776.587013636,70.8882935068181,71.24,1.32,1.86
139645.035015056,69.822517507528,71.24,1.32,1.86
142861.12926048,71.4305646302401,71.24,1.32,1.86
143305.376043755,71.6526880218775,71.24,1.32,1.86
140863.326198354,70.4316630991768,71.24,1.32,1.86
138745.387831713,69.3726939158563,71.24,1.32,1.86
142864.736557691,71.4323682788456,71.24,1.32,1.86
139876.454667118,69.9382273335589,71.24,1.32,1.86
140560.287120647,70.2801435603233,71.24,1.32,1.86
136983.610743764,68.4918053718822,71.24,1.32,1.86
144389.465984108,72.1947329920541,71.24,1.32,1.86
142535.524082266,71.2677620411331,71.24,1.32,1.86
139487.395030875,69.7436975154376,71.24,1.32,1.86
143213.568016195,71.6067840080974,71.24,1.32,1.86
142343.461738281,71.1717308691407,71.24,1.32,1.86
144378.287706258,72.189143853129,71.24,1.32,1.86
147456.481688185,73.7282408440925,71.24,1.32,1.86
137941.659762746,68.9708298813731,71.24,1.32,1.86
136503.88153406,68.25194076703,71.24,1.32,1.86
146359.393616084,73.179696808042,71.24,1.32,1.86
139994.868941216,69.9974344706079,71.24,1.32,1.86
137059.563643673,68.5297818218365,71.24,1.32,1.86
140483.021190642,70.2415105953209,71.24,1.32,1.86
140268.856383303,70.1344281916516,71.24,1.32,1.86
141669.245112604,70.8346225563019,71.24,1.32,1.86
143330.478860025,71.6652394300124,71.24,1.32,1.86
142377.828335814,71.1889141679071,71.24,1.32,1.86
144470.246569202,72.2351232846009,71.24,1.32,1.86
144320.688188142,72.1603440940709,71.24,1.32,1.86
140860.760102021,70.4303800510104,71.24,1.32,1.86
141359.615565401,70.6798077827006,71.24,1.32,1.86
142566.849411558,71.2834247057788,71.24,1.32,1.86
137865.532233566,68.9327661167828,71.24,1.32,1.86
143183.701958917,71.5918509794585,71.24,1.32,1.86
142714.686286609,71.3573431433047,71.24,1.32,1.86
138713.641892786,69.3568209463932,71.24,1.32,1.86
139303.315817723,69.6516579088617,71.24,1.32,1.86
140742.748766298,70.3713743831488,71.24,1.32,1.86
144596.680083592,72.298340041796,71.24,1.32,1.86
142098.758823814,71.0493794119068,71.24,1.32,1.86
141100.741128272,70.550370564136,71.24,1.32,1.86
142565.240822284,71.282620411142,71.24,1.32,1.86
142081.780370817,71.0408901854084,71.24,1.32,1.86
142759.162941,71.3795814705002,71.24,1.32,1.86
141811.704685291,70.9058523426455,71.24,1.32,1.86
145136.550182764,72.568275091382,71.24,1.32,1.86
139477.247006248,69.7386235031239,71.24,1.32,1.86
142437.535242328,71.2187676211642,71.24,1.32,1.86
144906.124045538,72.4530620227691,71.24,1.32,1.86
142368.363406919,71.1841817034596,71.24,1.32,1.86
144635.352355599,72.3176761777994,71.24,1.32,1.86
150526.84394181,75.263421970905,71.24,1.32,1.86
140325.460744766,70.1627303723829,71.24,1.32,1.86
139027.691289344,69.5138456446722,71.24,1.32,1.86
142354.929124765,71.1774645623823,71.24,1.32,1.86
140653.664650298,70.3268323251491,71.24,1.32,1.86
146445.590839388,73.2227954196941,71.24,1.32,1.86
148020.129460471,74.0100647302355,71.24,1.32,1.86
145468.244342511,72.7341221712555,71.24,1.32,1.86
142827.104825548,71.4135524127738,71.24,1.32,1.86
145823.101041595,72.9115505207977,71.24,1.32,1.86
141468.441509357,70.7342207546786,71.24,1.32,1.86
142880.974056901,71.4404870284503,71.24,1.32,1.86
140909.602181866,70.4548010909328,71.24,1.32,1.86
137932.541152003,68.9662705760016,71.24,1.32,1.86
142759.40333743,71.3797016687149,71.24,1.32,1.86
141698.012550147,70.8490062750734,71.24,1.32,1.86
147796.368576425,73.8981842882123,71.24,1.32,1.86
141262.211183043,70.6311055915213,71.24,1.32,1.86
141915.526676653,70.9577633383267,71.24,1.32,1.86
143386.68246626,71.69334123313,71.24,1.32,1.86
144325.068487677,72.1625342438383,71.24,1.32,1.86
140386.105059646,70.1930525298228,71.24,1.32,1.86
140993.916920321,70.4969584601606,71.24,1.32,1.86
146023.30573682,73.0116528684102,71.24,1.32,1.86
144234.120820663,72.1170604103317,71.24,1.32,1.86
139593.797720684,69.7968988603422,71.24,1.32,1.86
141312.860805644,70.656430402822,71.24,1.32,1.86
139661.103303435,69.8305516517175,71.24,1.32,1.86
142575.05960391,71.2875298019551,71.24,1.32,1.86
144397.807706795,72.1989038533976,71.24,1.32,1.86
141548.11739894,70.7740586994698,71.24,1.32,1.86
141289.410860916,70.644705430458,71.24,1.32,1.86
144854.032034262,72.4270160171313,71.24,1.32,1.86
141793.244860061,70.8966224300303,71.24,1.32,1.86
142488.791252932,71.2443956264659,71.24,1.32,1.86
141311.770289646,70.6558851448232,71.24,1.32,1.86
141695.477731937,70.8477388659685,71.24,1.32,1.86
144068.411992087,72.0342059960433,71.24,1.32,1.86
140690.035210229,70.3450176051143,71.24,1.32,1.86
142482.589514266,71.2412947571329,71.24,1.32,1.86
138891.234704152,69.4456173520761,71.24,1.32,1.86
145520.558599822,72.7602792999112,71.24,1.32,1.86
143855.077638846,71.9275388194229,71.24,1.32,1.86
142834.693820363,71.4173469101813,71.24,1.32,1.86
144742.615036792,72.3713075183962,71.24,1.32,1.86
141827.976508148,70.9139882540741,71.24,1.32,1.86
142016.319277657,71.0081596388286,71.24,1.32,1.86
141383.203784912,70.6916018924561,71.24,1.32,1.86
142246.756276609,71.1233781383045,71.24,1.32,1.86
140789.884924207,70.3949424621034,71.24,1.32,1.86
139202.249315613,69.6011246578066,71.24,1.32,1.86
140569.078893317,70.2845394466583,71.24,1.32,1.86
136721.13278667,68.360566393335,71.24,1.32,1.86
141567.359847174,70.7836799235868,71.24,1.32,1.86
142700.858687986,71.3504293439931,71.24,1.32,1.86
139543.942803757,69.7719714018785,71.24,1.32,1.86
147007.172689618,73.5035863448092,71.24,1.32,1.86
142180.749071331,71.0903745356657,71.24,1.32,1.86
143346.460590287,71.6732302951436,71.24,1.32,1.86
141186.820297567,70.5934101487835,71.24,1.32,1.86
146513.448191155,73.2567240955774,71.24,1.32,1.86
144413.421847052,72.2067109235262,71.24,1.32,1.86
144443.586119207,72.2217930596037,71.24,1.32,1.86
137226.115759767,68.6130578798835,71.24,1.32,1.86
142328.81436437,71.1644071821849,71.24,1.32,1.86
145241.098724482,72.620549362241,71.24,1.32,1.86
141675.159757797,70.8375798788983,71.24,1.32,1.86
141192.955647939,70.5964778239697,71.24,1.32,1.86
141414.292356433,70.7071461782163,71.24,1.32,1.86
145730.778086986,72.8653890434931,71.24,1.32,1.86
142967.682831592,71.483841415796,71.24,1.32,1.86
146077.16013539,73.0385800676952,71.24,1.32,1.86
144333.094623484,72.1665473117421,71.24,1.32,1.86
136208.671648007,68.1043358240036,71.24,1.32,1.86
144980.925329094,72.4904626645473,71.24,1.32,1.86
140803.612812772,70.4018064063862,71.24,1.32,1.86
145797.169951861,72.8985849759305,71.24,1.32,1.86
146115.412521212,73.0577062606062,71.24,1.32,1.86
141229.32342984,70.6146617149198,71.24,1.32,1.86
147390.647775185,73.6953238875923,71.24,1.32,1.86
138921.041402524,69.460520701262,71.24,1.32,1.86
141057.188890366,70.528594445183,71.24,1.32,1.86
145210.196884078,72.605098442039,71.24,1.32,1.86
144182.198659278,72.091099329639,71.24,1.32,1.86
143099.84585264,71.5499229263198,71.24,1.32,1.86
145102.154382948,72.5510771914742,71.24,1.32,1.86
141571.191945978,70.7855959729889,71.24,1.32,1.86
145065.588654078,72.5327943270388,71.24,1.32,1.86
144979.55968318,72.4897798415899,71.24,1.32,1.86
140193.280004806,70.0966400024031,71.24,1.32,1.86
142558.225194148,71.279112597074,71.24,1.32,1.86
136642.627259083,68.3213136295415,71.24,1.32,1.86
142877.73391592,71.43886695796,71.24,1.32,1.86
143124.931901712,71.5624659508561,71.24,1.32,1.86
141750.802265887,70.8754011329437,71.24,1.32,1.86
149367.494478171,74.6837472390855,71.24,1.32,1.86
140057.840426183,70.0289202130914,71.24,1.32,1.86
143095.542416025,71.5477712080123,71.24,1.32,1.86
147291.142502752,73.6455712513761,71.24,1.32,1.86
140978.124856384,70.4890624281921,71.24,1.32,1.86
146833.004944336,73.4165024721682,71.24,1.32,1.86
142741.916646932,71.3709583234661,71.24,1.32,1.86
141204.549958926,70.6022749794628,71.24,1.32,1.86
138146.509979782,69.073254989891,71.24,1.32,1.86
143736.421669611,71.8682108348056,71.24,1.32,1.86
144414.982944888,72.2074914724438,71.24,1.32,1.86
144304.530172158,72.1522650860792,71.24,1.32,1.86
140921.29813552,70.4606490677601,71.24,1.32,1.86
141013.399191599,70.5066995957995,71.24,1.32,1.86
143708.186822488,71.8540934112438,71.24,1.32,1.86
143472.246552016,71.7361232760079,71.24,1.32,1.86
142848.089622994,71.4240448114971,71.24,1.32,1.86
145263.565398538,72.6317826992688,71.24,1.32,1.86
141479.185226836,70.739592613418,71.24,1.32,1.86
144625.569044342,72.3127845221709,71.24,1.32,1.86
143854.329603575,71.9271648017877,71.24,1.32,1.86
143946.290280745,71.9731451403723,71.24,1.32,1.86
137472.777397224,68.7363886986122,71.24,1.32,1.86
145438.837936748,72.7194189683742,71.24,1.32,1.86
144193.200445978,72.0966002229889,71.24,1.32,1.86
138426.050311769,69.2130251558846,71.24,1.32,1.86
138015.590003076,69.0077950015382,71.24,1.32,1.86
140408.50128899,70.2042506444951,71.24,1.32,1.86
142865.241844419,71.4326209222094,71.24,1.32,1.86
146064.377870214,73.0321889351072,71.24,1.32,1.86
142411.39885994,71.2056994299699,71.24,1.32,1.86
142387.74586116,71.19387293058,71.24,1.32,1.86
139789.366068662,69.894683034331,71.24,1.32,1.86
140430.166783931,70.2150833919655,71.24,1.32,1.86
142936.728012406,71.468364006203,71.24,1.32,1.86
143467.782483424,71.733891241712,71.24,1.32,1.86
145768.005407967,72.8840027039835,71.24,1.32,1.86
140145.429046109,70.0727145230543,71.24,1.32,1.86
141196.265012178,70.5981325060891,71.24,1.32,1.86
138962.09082865,69.481045414325,71.24,1.32,1.86
142898.65724613,71.4493286230649,71.24,1.32,1.86
143092.941682259,71.5464708411293,71.24,1.32,1.86
142287.17329942,71.1435866497098,71.24,1.32,1.86
142515.020486025,71.2575102430127,71.24,1.32,1.86
139431.974742508,69.715987371254,71.24,1.32,1.86
143948.43323507,71.9742166175352,71.24,1.32,1.86
142138.824334997,71.0694121674987,71.24,1.32,1.86
144907.969306403,72.4539846532017,71.24,1.32,1.86
141329.815576589,70.6649077882944,71.24,1.32,1.86
145383.481892147,72.6917409460736,71.24,1.32,1.86
142600.023749727,71.3000118748634,71.24,1.32,1.86
144389.577276415,72.1947886382076,71.24,1.32,1.86
141174.569666353,70.5872848331764,71.24,1.32,1.86
143157.643929635,71.5788219648176,71.24,1.32,1.86
147157.448456715,73.5787242283577,71.24,1.32,1.86
140991.742763396,70.4958713816982,71.24,1.32,1.86
142724.888092297,71.3624440461483,71.24,1.32,1.86
141382.090827643,70.6910454138213,71.24,1.32,1.86
147571.528966538,73.7857644832692,71.24,1.32,1.86
142366.829890152,71.1834149450763,71.24,1.32,1.86
141484.310513453,70.7421552567266,71.24,1.32,1.86
