"resultados_df.PloKg_Ha","resultados_df.mg_ha","total_mean_mg_ha","total_sd_mgha","CV"
183212.203174824,91.6061015874118,94,2.09,2.22
182453.407858188,91.2267039290938,94,2.09,2.22
187321.31773323,93.6606588666152,94,2.09,2.22
190995.581105769,95.4977905528845,94,2.09,2.22
193614.768722945,96.8073843614727,94,2.09,2.22
186640.474273057,93.3202371365286,94,2.09,2.22
189090.358981224,94.5451794906118,94,2.09,2.22
189197.784952696,94.5988924763479,94,2.09,2.22
184235.345965976,92.1176729829881,94,2.09,2.22
185033.67456751,92.5168372837551,94,2.09,2.22
186360.06949243,93.1800347462149,94,2.09,2.22
189614.958290121,94.8074791450606,94,2.09,2.22
182534.917416155,91.2674587080777,94,2.09,2.22
192972.439866827,96.4862199334133,94,2.09,2.22
198142.968958468,99.0714844792341,94,2.09,2.22
192826.065474107,96.4130327370534,94,2.09,2.22
186492.008827823,93.2460044139117,94,2.09,2.22
200226.908929234,100.113454464617,94,2.09,2.22
187103.624009529,93.5518120047643,94,2.09,2.22
181477.184855135,90.7385924275675,94,2.09,2.22
188790.93512849,94.3954675642452,94,2.09,2.22
194511.52173812,97.2557608690601,94,2.09,2.22
186946.322343279,93.4731611716394,94,2.09,2.22
187797.097554754,93.8985487773772,94,2.09,2.22
191147.246311374,95.5736231556868,94,2.09,2.22
186932.190251378,93.4660951256891,94,2.09,2.22
185848.610306489,92.9243051532447,94,2.09,2.22
190400.914995056,95.2004574975278,94,2.09,2.22
186840.908060383,93.4204540301915,94,2.09,2.22
197994.689440263,98.9973447201316,94,2.09,2.22
186135.726298647,93.0678631493237,94,2.09,2.22
189809.386013669,94.9046930068345,94,2.09,2.22
184730.513652674,92.3652568263371,94,2.09,2.22
195386.077263494,97.6930386317471,94,2.09,2.22
190412.823793793,95.2064118968967,94,2.09,2.22
186596.597909568,93.2982989547839,94,2.09,2.22
191403.859223053,95.7019296115263,94,2.09,2.22
185117.513468922,92.5587567344609,94,2.09,2.22
192914.759209683,96.4573796048415,94,2.09,2.22
184412.73961249,92.206369806245,94,2.09,2.22
189102.825442473,94.5514127212364,94,2.09,2.22
186538.362638968,93.2691813194839,94,2.09,2.22
188468.632607506,94.2343163037528,94,2.09,2.22
193279.350149092,96.6396750745459,94,2.09,2.22
188029.746813049,94.0148734065246,94,2.09,2.22
193568.221078427,96.7841105392136,94,2.09,2.22
192107.686732567,96.0538433662833,94,2.09,2.22
185379.769581355,92.6898847906775,94,2.09,2.22
182537.945109013,91.2689725545066,94,2.09,2.22
192489.248511045,96.2446242555226,94,2.09,2.22
185283.122425178,92.6415612125891,94,2.09,2.22
191676.883711075,95.8384418555376,94,2.09,2.22
181282.295457741,90.6411477288704,94,2.09,2.22
187656.152278673,93.8280761393365,94,2.09,2.22
189534.326906902,94.7671634534511,94,2.09,2.22
186446.926673336,93.2234633366678,94,2.09,2.22
194590.337630374,97.2951688151868,94,2.09,2.22
186758.80974419,93.379404872095,94,2.09,2.22
179493.638106493,89.7468190532463,94,2.09,2.22
185318.313441152,92.6591567205758,94,2.09,2.22
188045.778330499,94.0228891652497,94,2.09,2.22
183632.326442824,91.8161632214122,94,2.09,2.22
193536.654155686,96.7683270778429,94,2.09,2.22
192937.162991052,96.4685814955262,94,2.09,2.22
188416.643781807,94.2083218909035,94,2.09,2.22
187100.103494218,93.5500517471092,94,2.09,2.22
178263.099664172,89.1315498320859,94,2.09,2.22
195609.906280314,97.804953140157,94,2.09,2.22
193438.769850493,96.7193849252463,94,2.09,2.22
187727.713111977,93.8638565559883,94,2.09,2.22
189029.64349112,94.5148217455602,94,2.09,2.22
197730.533584966,98.865266792483,94,2.09,2.22
192129.733748131,96.0648668740655,94,2.09,2.22
194642.952660359,97.3214763301795,94,2.09,2.22
186478.167295932,93.2390836479659,94,2.09,2.22
187028.510882439,93.5142554412193,94,2.09,2.22
189596.24022212,94.7981201110601,94,2.09,2.22
191046.824431567,95.5234122157833,94,2.09,2.22
190472.328094294,95.2361640471471,94,2.09,2.22
185483.051907273,92.7415259536365,94,2.09,2.22
190597.751914823,95.2988759574113,94,2.09,2.22
186287.546206103,93.1437731030513,94,2.09,2.22
188841.218985277,94.4206094926383,94,2.09,2.22
192380.933588776,96.1904667943878,94,2.09,2.22
186396.191994628,93.1980959973142,94,2.09,2.22
186968.164186507,93.4840820932534,94,2.09,2.22
187402.915451098,93.7014577255491,94,2.09,2.22
182760.170230154,91.380085115077,94,2.09,2.22
180046.826874546,90.0234134372731,94,2.09,2.22
191944.347002971,95.9721735014853,94,2.09,2.22
192943.215260059,96.4716076300296,94,2.09,2.22
180301.370932887,90.1506854664434,94,2.09,2.22
194877.396006673,97.4386980033365,94,2.09,2.22
189741.782873194,94.8708914365972,94,2.09,2.22
194528.085708718,97.2640428543592,94,2.09,2.22
186663.11417513,93.3315570875649,94,2.09,2.22
189610.880223212,94.8054401116061,94,2.09,2.22
181625.119706737,90.8125598533687,94,2.09,2.22
188513.669420993,94.2568347104967,94,2.09,2.22
190797.282229261,95.3986411146303,94,2.09,2.22
187099.040967992,93.5495204839959,94,2.09,2.22
192876.760909333,96.4383804546665,94,2.09,2.22
187689.375985434,93.8446879927172,94,2.09,2.22
185729.81401807,92.8649070090351,94,2.09,2.22
183309.986451712,91.6549932258562,94,2.09,2.22
192847.021119964,96.4235105599822,94,2.09,2.22
182084.092977207,91.0420464886035,94,2.09,2.22
187959.660872192,93.979830436096,94,2.09,2.22
190027.483324859,95.0137416624294,94,2.09,2.22
188456.613188369,94.2283065941843,94,2.09,2.22
187342.272262107,93.6711361310534,94,2.09,2.22
190499.319029962,95.2496595149812,94,2.09,2.22
187542.262325321,93.7711311626603,94,2.09,2.22
189580.072715131,94.7900363575657,94,2.09,2.22
185908.530080985,92.9542650404926,94,2.09,2.22
185075.40030268,92.53770015134,94,2.09,2.22
186666.87069974,93.3334353498698,94,2.09,2.22
195366.543131293,97.6832715656463,94,2.09,2.22
182754.990197061,91.3774950985303,94,2.09,2.22
194990.236568122,97.4951182840612,94,2.09,2.22
183345.095615422,91.6725478077108,94,2.09,2.22
180290.619657447,90.1453098287237,94,2.09,2.22
192555.67948541,96.277839742705,94,2.09,2.22
189835.57760076,94.9177888003799,94,2.09,2.22
186704.431788523,93.3522158942613,94,2.09,2.22
193114.550867655,96.5572754338274,94,2.09,2.22
183466.714839135,91.7333574195673,94,2.09,2.22
196371.156649512,98.1855783247558,94,2.09,2.22
187961.758118019,93.9808790590096,94,2.09,2.22
186993.838696149,93.4969193480743,94,2.09,2.22
191069.376282145,95.5346881410725,94,2.09,2.22
187741.421154974,93.8707105774869,94,2.09,2.22
187266.267871566,93.6331339357832,94,2.09,2.22
186589.840092599,93.2949200462997,94,2.09,2.22
202730.961203503,101.365480601751,94,2.09,2.22
193526.847505379,96.7634237526896,94,2.09,2.22
188195.318695906,94.0976593479532,94,2.09,2.22
188334.949671451,94.1674748357254,94,2.09,2.22
189425.124204451,94.7125621022257,94,2.09,2.22
189438.674047692,94.7193370238458,94,2.09,2.22
186036.59495533,93.0182974776652,94,2.09,2.22
186753.66033716,93.3768301685799,94,2.09,2.22
191340.801715457,95.6704008577285,94,2.09,2.22
187943.911694727,93.9719558473634,94,2.09,2.22
195132.353483798,97.5661767418991,94,2.09,2.22
189478.570261442,94.7392851307212,94,2.09,2.22
192702.013094564,96.351006547282,94,2.09,2.22
184737.387356486,92.3686936782428,94,2.09,2.22
192849.176208759,96.4245881043793,94,2.09,2.22
185956.417297832,92.9782086489158,94,2.09,2.22
193028.270498056,96.5141352490278,94,2.09,2.22
179554.409102677,89.7772045513383,94,2.09,2.22
185034.091053276,92.5170455266378,94,2.09,2.22
189199.663181487,94.5998315907435,94,2.09,2.22
186339.437082747,93.1697185413735,94,2.09,2.22
186801.154609658,93.4005773048288,94,2.09,2.22
189852.115184123,94.9260575920613,94,2.09,2.22
189333.405058245,94.6667025291225,94,2.09,2.22
187051.202037695,93.5256010188473,94,2.09,2.22
185663.799455862,92.8318997279309,94,2.09,2.22
187884.728004236,93.9423640021179,94,2.09,2.22
192066.965336069,96.0334826680343,94,2.09,2.22
185472.576848539,92.7362884242696,94,2.09,2.22
187556.094543582,93.7780472717908,94,2.09,2.22
198660.862746158,99.330431373079,94,2.09,2.22
185662.015091079,92.8310075455395,94,2.09,2.22
181836.464833593,90.9182324167963,94,2.09,2.22
190840.713741362,95.4203568706811,94,2.09,2.22
189439.195095051,94.7195975475253,94,2.09,2.22
184100.496778439,92.0502483892195,94,2.09,2.22
197920.201333097,98.9601006665483,94,2.09,2.22
182397.507485054,91.1987537425272,94,2.09,2.22
188433.630232067,94.2168151160337,94,2.09,2.22
180524.805468923,90.2624027344613,94,2.09,2.22
185650.673933625,92.8253369668125,94,2.09,2.22
186609.340877858,93.3046704389291,94,2.09,2.22
187700.510257229,93.8502551286143,94,2.09,2.22
185037.010904541,92.5185054522707,94,2.09,2.22
187034.55570186,93.5172778509298,94,2.09,2.22
184431.61210249,92.2158060512448,94,2.09,2.22
187198.785659696,93.5993928298482,94,2.09,2.22
182281.821155269,91.1409105776344,94,2.09,2.22
185897.126919525,92.9485634597624,94,2.09,2.22
182258.314727631,91.1291573638155,94,2.09,2.22
184967.575827389,92.4837879136946,94,2.09,2.22
186420.305772652,93.210152886326,94,2.09,2.22
196280.108406378,98.1400542031888,94,2.09,2.22
191160.902561233,95.5804512806163,94,2.09,2.22
184942.530669993,92.4712653349963,94,2.09,2.22
189217.220244613,94.6086101223064,94,2.09,2.22
185066.891625586,92.5334458127932,94,2.09,2.22
188009.506230852,94.004753115426,94,2.09,2.22
186354.387413567,93.1771937067833,94,2.09,2.22
178781.695893673,89.3908479468366,94,2.09,2.22
192152.128026574,96.0760640132868,94,2.09,2.22
182989.606930245,91.4948034651223,94,2.09,2.22
197145.043729481,98.5725218647407,94,2.09,2.22
191724.47035351,95.8622351767549,94,2.09,2.22
188974.625376974,94.487312688487,94,2.09,2.22
191725.765970754,95.8628829853771,94,2.09,2.22
196188.912700545,98.0944563502724,94,2.09,2.22
185350.158205126,92.6750791025628,94,2.09,2.22
182161.468783313,91.0807343916564,94,2.09,2.22
189407.780077652,94.7038900388261,94,2.09,2.22
196301.445355476,98.1507226777381,94,2.09,2.22
186715.170699303,93.3575853496517,94,2.09,2.22
183667.712546317,91.8338562731585,94,2.09,2.22
192059.385237335,96.0296926186677,94,2.09,2.22
192662.753720242,96.3313768601211,94,2.09,2.22
189857.757099758,94.9288785498791,94,2.09,2.22
184553.366590334,92.276683295167,94,2.09,2.22
187940.635319713,93.9703176598567,94,2.09,2.22
191376.810909157,95.6884054545783,94,2.09,2.22
183544.610893106,91.7723054465531,94,2.09,2.22
188486.641541979,94.2433207709894,94,2.09,2.22
181782.479379718,90.8912396898592,94,2.09,2.22
190696.712043734,95.3483560218669,94,2.09,2.22
195602.172491411,97.8010862457057,94,2.09,2.22
182634.433632721,91.3172168163607,94,2.09,2.22
184269.88296302,92.1349414815098,94,2.09,2.22
191409.619152559,95.7048095762796,94,2.09,2.22
192212.633717438,96.1063168587188,94,2.09,2.22
180099.124609658,90.0495623048291,94,2.09,2.22
186501.006124768,93.250503062384,94,2.09,2.22
191202.299688005,95.6011498440025,94,2.09,2.22
187031.400023774,93.515700011887,94,2.09,2.22
183497.747145971,91.7488735729855,94,2.09,2.22
191356.288504651,95.6781442523257,94,2.09,2.22
187515.929645992,93.757964822996,94,2.09,2.22
182011.994606046,91.0059973030229,94,2.09,2.22
188569.093752504,94.2845468762522,94,2.09,2.22
192028.834042832,96.0144170214159,94,2.09,2.22
189905.573719662,94.9527868598309,94,2.09,2.22
182942.75028272,91.4713751413602,94,2.09,2.22
182591.150723744,91.2955753618719,94,2.09,2.22
185786.515197779,92.8932575988897,94,2.09,2.22
191847.878670336,95.9239393351682,94,2.09,2.22
183232.361576058,91.6161807880289,94,2.09,2.22
186840.055515238,93.4200277576192,94,2.09,2.22
188546.637367803,94.2733186839017,94,2.09,2.22
193660.043601831,96.8300218009153,94,2.09,2.22
188686.8221892,94.3434110945998,94,2.09,2.22
188880.26874555,94.4401343727748,94,2.09,2.22
180502.792085947,90.2513960429735,94,2.09,2.22
193849.425532515,96.9247127662577,94,2.09,2.22
180874.728525735,90.4373642628675,94,2.09,2.22
191259.942088354,95.6299710441769,94,2.09,2.22
179469.816853001,89.7349084265006,94,2.09,2.22
186061.598915589,93.0307994577943,94,2.09,2.22
183983.132165815,91.9915660829073,94,2.09,2.22
197024.704886399,98.5123524431997,94,2.09,2.22
186313.42068118,93.1567103405898,94,2.09,2.22
185955.420607963,92.9777103039815,94,2.09,2.22
186302.91995937,93.151459979685,94,2.09,2.22
185162.743882515,92.5813719412576,94,2.09,2.22
183315.655457482,91.6578277287412,94,2.09,2.22
190150.674099122,95.0753370495608,94,2.09,2.22
189127.551057471,94.5637755287355,94,2.09,2.22
190781.981486159,95.3909907430797,94,2.09,2.22
185283.284165012,92.6416420825061,94,2.09,2.22
184500.657234851,92.2503286174254,94,2.09,2.22
186596.537670967,93.2982688354835,94,2.09,2.22
184680.613198151,92.3403065990756,94,2.09,2.22
190443.462533673,95.2217312668367,94,2.09,2.22
184369.019677659,92.1845098388296,94,2.09,2.22
192103.491977166,96.0517459885831,94,2.09,2.22
190478.876704443,95.2394383522216,94,2.09,2.22
180974.195828885,90.4870979144425,94,2.09,2.22
188600.160645038,94.3000803225191,94,2.09,2.22
194966.704033893,97.4833520169463,94,2.09,2.22
185275.039232207,92.6375196161033,94,2.09,2.22
185439.423235085,92.7197116175425,94,2.09,2.22
193140.906437761,96.5704532188806,94,2.09,2.22
190974.422064205,95.4872110321025,94,2.09,2.22
189076.702102151,94.5383510510756,94,2.09,2.22
189908.908462241,94.9544542311206,94,2.09,2.22
188659.816398434,94.3299081992172,94,2.09,2.22
179795.009981258,89.897504990629,94,2.09,2.22
181405.811781956,90.7029058909779,94,2.09,2.22
193646.292239845,96.8231461199224,94,2.09,2.22
188654.689826362,94.327344913181,94,2.09,2.22
189447.171228859,94.7235856144295,94,2.09,2.22
182559.08451722,91.2795422586098,94,2.09,2.22
192024.658086264,96.0123290431318,94,2.09,2.22
183336.141933999,91.6680709669994,94,2.09,2.22
183949.92396846,91.9749619842299,94,2.09,2.22
187039.290064594,93.5196450322971,94,2.09,2.22
186091.732410802,93.0458662054008,94,2.09,2.22
187498.159404609,93.7490797023046,94,2.09,2.22
188410.605546639,94.2053027733193,94,2.09,2.22
187589.464527822,93.794732263911,94,2.09,2.22
188741.733041298,94.3708665206491,94,2.09,2.22
186296.567431537,93.1482837157683,94,2.09,2.22
194695.867187007,97.3479335935033,94,2.09,2.22
181250.248297934,90.6251241489669,94,2.09,2.22
184131.878305921,92.0659391529604,94,2.09,2.22
187897.119024739,93.9485595123695,94,2.09,2.22
183191.017837691,91.5955089188456,94,2.09,2.22
187806.934287439,93.9034671437193,94,2.09,2.22
181261.104158174,90.6305520790871,94,2.09,2.22
185563.104277438,92.7815521387188,94,2.09,2.22
189037.862581147,94.5189312905737,94,2.09,2.22
191840.516885002,95.9202584425011,94,2.09,2.22
187524.484674535,93.7622423372675,94,2.09,2.22
185923.511720967,92.9617558604835,94,2.09,2.22
189880.743662118,94.940371831059,94,2.09,2.22
192431.634924729,96.2158174623644,94,2.09,2.22
188984.523666891,94.4922618334453,94,2.09,2.22
185237.275249382,92.618637624691,94,2.09,2.22
188727.178363139,94.3635891815694,94,2.09,2.22
185640.833709008,92.8204168545042,94,2.09,2.22
183993.177542802,91.9965887714009,94,2.09,2.22
188190.138472896,94.095069236448,94,2.09,2.22
190194.474818395,95.0972374091977,94,2.09,2.22
196332.774389807,98.1663871949037,94,2.09,2.22
194105.499056806,97.052749528403,94,2.09,2.22
184526.332088108,92.2631660440537,94,2.09,2.22
189235.443156924,94.6177215784621,94,2.09,2.22
183296.993562598,91.6484967812989,94,2.09,2.22
182938.686973046,91.4693434865231,94,2.09,2.22
184218.910544583,92.1094552722916,94,2.09,2.22
183609.549205384,91.8047746026918,94,2.09,2.22
193828.08763692,96.9140438184598,94,2.09,2.22
185127.907180737,92.5639535903686,94,2.09,2.22
188522.633304122,94.2613166520612,94,2.09,2.22
184723.013788669,92.3615068943343,94,2.09,2.22
187608.022872184,93.8040114360922,94,2.09,2.22
183697.122214093,91.8485611070467,94,2.09,2.22
195294.318042171,97.6471590210857,94,2.09,2.22
187845.026205194,93.9225131025968,94,2.09,2.22
191696.492460999,95.8482462304994,94,2.09,2.22
182936.953030004,91.4684765150022,94,2.09,2.22
188557.852368356,94.2789261841782,94,2.09,2.22
193306.141158662,96.653070579331,94,2.09,2.22
186237.7685126,93.1188842563,94,2.09,2.22
182413.135910981,91.2065679554903,94,2.09,2.22
185417.960031897,92.7089800159483,94,2.09,2.22
185723.880983367,92.8619404916836,94,2.09,2.22
190127.122029237,95.0635610146186,94,2.09,2.22
195401.726756464,97.7008633782321,94,2.09,2.22
201094.731705305,100.547365852653,94,2.09,2.22
180440.782629274,90.2203913146372,94,2.09,2.22
188134.168680765,94.0670843403827,94,2.09,2.22
186852.004182071,93.4260020910353,94,2.09,2.22
186882.105316432,93.441052658216,94,2.09,2.22
187393.810556545,93.6969052782725,94,2.09,2.22
185941.10266329,92.9705513316451,94,2.09,2.22
187197.656425772,93.5988282128859,94,2.09,2.22
181741.117246887,90.8705586234434,94,2.09,2.22
181743.50916485,90.871754582425,94,2.09,2.22
192418.860507544,96.2094302537721,94,2.09,2.22
188427.917124772,94.2139585623861,94,2.09,2.22
189261.860759848,94.6309303799242,94,2.09,2.22
182857.690091305,91.4288450456527,94,2.09,2.22
188951.942434195,94.4759712170976,94,2.09,2.22
182101.042606929,91.0505213034644,94,2.09,2.22
193703.314775748,96.8516573878741,94,2.09,2.22
194825.697590181,97.4128487950903,94,2.09,2.22
187960.129554157,93.9800647770784,94,2.09,2.22
183789.740807033,91.8948704035163,94,2.09,2.22
187712.809840142,93.856404920071,94,2.09,2.22
185754.449380212,92.8772246901058,94,2.09,2.22
179907.469762387,89.9537348811937,94,2.09,2.22
189760.969899893,94.8804849499467,94,2.09,2.22
191023.061547046,95.5115307735232,94,2.09,2.22
197096.463004877,98.5482315024384,94,2.09,2.22
190457.302089346,95.2286510446728,94,2.09,2.22
194869.292799688,97.434646399844,94,2.09,2.22
186960.756728671,93.4803783643356,94,2.09,2.22
186818.967476972,93.409483738486,94,2.09,2.22
191554.082956766,95.7770414783831,94,2.09,2.22
192447.164264962,96.223582132481,94,2.09,2.22
192551.441664831,96.2757208324155,94,2.09,2.22
185528.917991419,92.7644589957095,94,2.09,2.22
173747.471174989,86.8737355874945,94,2.09,2.22
190780.287637593,95.3901438187966,94,2.09,2.22
190094.991263464,95.0474956317321,94,2.09,2.22
192743.872694158,96.3719363470788,94,2.09,2.22
188176.869277037,94.0884346385186,94,2.09,2.22
180934.449698555,90.4672248492775,94,2.09,2.22
195804.942628982,97.9024713144911,94,2.09,2.22
188434.174050271,94.2170870251353,94,2.09,2.22
183431.952827707,91.7159764138537,94,2.09,2.22
194764.61233728,97.38230616864,94,2.09,2.22
187814.284081285,93.9071420406428,94,2.09,2.22
184128.644772857,92.0643223864284,94,2.09,2.22
188542.152856458,94.2710764282291,94,2.09,2.22
187514.474532867,93.7572372664335,94,2.09,2.22
186189.798647301,93.0948993236504,94,2.09,2.22
188118.502060417,94.0592510302087,94,2.09,2.22
188149.658609467,94.0748293047336,94,2.09,2.22
184025.687886708,92.0128439433538,94,2.09,2.22
189261.310836717,94.6306554183585,94,2.09,2.22
184077.321299146,92.0386606495732,94,2.09,2.22
193538.95183875,96.7694759193751,94,2.09,2.22
194007.234358344,97.0036171791718,94,2.09,2.22
184903.827652012,92.4519138260062,94,2.09,2.22
181072.02121352,90.5360106067601,94,2.09,2.22
185291.523207982,92.645761603991,94,2.09,2.22
198777.2869627,99.3886434813502,94,2.09,2.22
182335.936265437,91.1679681327185,94,2.09,2.22
187666.44981982,93.83322490991,94,2.09,2.22
193062.448612888,96.5312243064441,94,2.09,2.22
191211.236982312,95.6056184911558,94,2.09,2.22
197718.166916974,98.8590834584871,94,2.09,2.22
187225.192893272,93.6125964466359,94,2.09,2.22
194584.145441409,97.2920727207044,94,2.09,2.22
190453.77127254,95.2268856362701,94,2.09,2.22
182618.527053333,91.3092635266664,94,2.09,2.22
194104.154565104,97.052077282552,94,2.09,2.22
196187.604961518,98.0938024807589,94,2.09,2.22
189934.875319732,94.9674376598659,94,2.09,2.22
183587.137489863,91.7935687449316,94,2.09,2.22
187991.55510084,93.9957775504202,94,2.09,2.22
184602.004914141,92.3010024570705,94,2.09,2.22
183296.367818787,91.6481839093935,94,2.09,2.22
192326.868772815,96.1634343864076,94,2.09,2.22
182187.033788139,91.0935168940697,94,2.09,2.22
194757.947132751,97.3789735663754,94,2.09,2.22
187902.113960112,93.9510569800559,94,2.09,2.22
185920.902390126,92.9604511950631,94,2.09,2.22
186917.658201605,93.4588291008024,94,2.09,2.22
192070.939626089,96.0354698130447,94,2.09,2.22
184998.370905623,92.4991854528117,94,2.09,2.22
194517.466327341,97.2587331636703,94,2.09,2.22
200107.691824253,100.053845912127,94,2.09,2.22
187987.664897695,93.9938324488477,94,2.09,2.22
188514.107659362,94.257053829681,94,2.09,2.22
186777.892309685,93.3889461548424,94,2.09,2.22
191294.78199575,95.6473909978752,94,2.09,2.22
189755.175304073,94.8775876520367,94,2.09,2.22
181092.866573728,90.5464332868641,94,2.09,2.22
192659.669789558,96.3298348947792,94,2.09,2.22
189291.28515735,94.6456425786752,94,2.09,2.22
192875.75675626,96.43787837813,94,2.09,2.22
193265.764836907,96.6328824184535,94,2.09,2.22
186085.919845494,93.0429599227471,94,2.09,2.22
189486.355562038,94.7431777810191,94,2.09,2.22
185181.151258373,92.5905756291867,94,2.09,2.22
182985.335737633,91.4926678688165,94,2.09,2.22
194739.316061193,97.3696580305967,94,2.09,2.22
188406.28399402,94.2031419970098,94,2.09,2.22
183410.162157022,91.7050810785112,94,2.09,2.22
189334.25699022,94.6671284951101,94,2.09,2.22
187330.783406685,93.6653917033426,94,2.09,2.22
188442.326564234,94.2211632821168,94,2.09,2.22
188219.953767908,94.1099768839538,94,2.09,2.22
187865.043575307,93.9325217876534,94,2.09,2.22
190366.739756633,95.1833698783165,94,2.09,2.22
187082.800569493,93.5414002847467,94,2.09,2.22
190934.064324307,95.4670321621536,94,2.09,2.22
181629.167484535,90.8145837422677,94,2.09,2.22
187653.443807004,93.8267219035018,94,2.09,2.22
182071.902660065,91.0359513300324,94,2.09,2.22
190185.564275173,95.0927821375867,94,2.09,2.22
183754.604515503,91.8773022577513,94,2.09,2.22
192719.127281686,96.3595636408428,94,2.09,2.22
175705.605835767,87.8528029178836,94,2.09,2.22
184781.58770933,92.390793854665,94,2.09,2.22
184198.457176256,92.099228588128,94,2.09,2.22
194044.184813737,97.0220924068687,94,2.09,2.22
188460.735709142,94.230367854571,94,2.09,2.22
186437.13433565,93.218567167825,94,2.09,2.22
186497.876510574,93.2489382552871,94,2.09,2.22
190356.758789639,95.1783793948194,94,2.09,2.22
186162.134364965,93.0810671824824,94,2.09,2.22
190467.748528662,95.2338742643309,94,2.09,2.22
187167.573616849,93.5837868084246,94,2.09,2.22
187782.631735436,93.8913158677182,94,2.09,2.22
189007.522822998,94.5037614114988,94,2.09,2.22
199673.178793791,99.8365893968956,94,2.09,2.22
179587.465258277,89.7937326291383,94,2.09,2.22
187001.241879255,93.5006209396276,94,2.09,2.22
186103.302892885,93.0516514464423,94,2.09,2.22
185575.504535798,92.787752267899,94,2.09,2.22
187898.40899913,93.9492044995652,94,2.09,2.22
183886.536444368,91.9432682221838,94,2.09,2.22
180371.793882548,90.1858969412742,94,2.09,2.22
178827.852966873,89.4139264834366,94,2.09,2.22
183934.675205718,91.9673376028589,94,2.09,2.22
188270.39278463,94.135196392315,94,2.09,2.22
190176.311494882,95.0881557474412,94,2.09,2.22
189025.669163391,94.5128345816953,94,2.09,2.22
186828.586713196,93.4142933565981,94,2.09,2.22
187763.185061644,93.8815925308218,94,2.09,2.22
185791.523681703,92.8957618408514,94,2.09,2.22
187705.981403587,93.8529907017936,94,2.09,2.22
188503.467862342,94.2517339311711,94,2.09,2.22
181723.986796588,90.8619933982941,94,2.09,2.22
193537.061293486,96.7685306467431,94,2.09,2.22
195990.984619385,97.9954923096923,94,2.09,2.22
192739.578724128,96.3697893620639,94,2.09,2.22
185834.880744382,92.917440372191,94,2.09,2.22
188894.792994792,94.4473964973958,94,2.09,2.22
184941.384199545,92.4706920997724,94,2.09,2.22
186007.171541111,93.0035857705557,94,2.09,2.22
185738.240892345,92.8691204461723,94,2.09,2.22
190226.903960172,95.1134519800858,94,2.09,2.22
195682.549498553,97.8412747492765,94,2.09,2.22
181625.281355263,90.8126406776317,94,2.09,2.22
188602.893510472,94.301446755236,94,2.09,2.22
183752.677735215,91.8763388676076,94,2.09,2.22
193816.129438561,96.9080647192804,94,2.09,2.22
190546.542197205,95.2732710986026,94,2.09,2.22
189058.916466615,94.5294582333075,94,2.09,2.22
191482.943072686,95.7414715363429,94,2.09,2.22
186876.272165544,93.4381360827722,94,2.09,2.22
187267.551072422,93.6337755362112,94,2.09,2.22
184965.641297286,92.4828206486431,94,2.09,2.22
188250.079565462,94.1250397827311,94,2.09,2.22
186722.514755606,93.361257377803,94,2.09,2.22
190480.963224526,95.2404816122631,94,2.09,2.22
189440.196519073,94.7200982595363,94,2.09,2.22
190204.334030959,95.1021670154796,94,2.09,2.22
189067.325826353,94.5336629131764,94,2.09,2.22
194551.164645846,97.2755823229232,94,2.09,2.22
186067.605567922,93.0338027839608,94,2.09,2.22
179824.257932263,89.9121289661315,94,2.09,2.22
182733.646086377,91.3668230431887,94,2.09,2.22
189930.3206925,94.9651603462499,94,2.09,2.22
181655.687241231,90.8278436206153,94,2.09,2.22
184875.003483077,92.4375017415385,94,2.09,2.22
195041.313708203,97.5206568541014,94,2.09,2.22
184302.936352098,92.151468176049,94,2.09,2.22
188387.020321091,94.1935101605455,94,2.09,2.22
183376.383440693,91.6881917203463,94,2.09,2.22
187677.290429084,93.838645214542,94,2.09,2.22
196515.21851614,98.2576092580702,94,2.09,2.22
184292.70898454,92.14635449227,94,2.09,2.22
192986.702151297,96.4933510756485,94,2.09,2.22
185101.871370171,92.5509356850857,94,2.09,2.22
181748.065875292,90.874032937646,94,2.09,2.22
191708.380102295,95.8541900511477,94,2.09,2.22
193067.485994434,96.5337429972169,94,2.09,2.22
188432.864852223,94.2164324261117,94,2.09,2.22
183000.72522332,91.5003626116601,94,2.09,2.22
186450.697009521,93.2253485047604,94,2.09,2.22
192469.256207939,96.2346281039696,94,2.09,2.22
189439.765706894,94.7198828534471,94,2.09,2.22
191926.928096453,95.9634640482267,94,2.09,2.22
190484.779757007,95.2423898785034,94,2.09,2.22
190784.084671626,95.3920423358129,94,2.09,2.22
190670.707254101,95.3353536270507,94,2.09,2.22
185662.706538034,92.8313532690168,94,2.09,2.22
188353.300094966,94.1766500474831,94,2.09,2.22
185994.602682817,92.9973013414083,94,2.09,2.22
185088.757232151,92.5443786160756,94,2.09,2.22
187161.599459264,93.5807997296318,94,2.09,2.22
190220.532619008,95.110266309504,94,2.09,2.22
178922.964801186,89.4614824005928,94,2.09,2.22
185575.65003873,92.7878250193649,94,2.09,2.22
187698.086459159,93.8490432295797,94,2.09,2.22
187882.554976831,93.9412774884156,94,2.09,2.22
185521.420493979,92.7607102469894,94,2.09,2.22
190162.115938812,95.0810579694059,94,2.09,2.22
186925.90871918,93.4629543595898,94,2.09,2.22
190775.024363769,95.3875121818846,94,2.09,2.22
185933.19381768,92.9665969088398,94,2.09,2.22
194732.649449803,97.3663247249013,94,2.09,2.22
185812.947954226,92.9064739771128,94,2.09,2.22
